id,Trip Length in Seconds,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
796,178.0,12:08:33 PM,12:11:31 PM,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,3995.0,Subscriber,1996.0,Not Specified
797,329.0,12:08:41 PM,12:14:11 PM,381.0,Inman Square at Springfield St.,42.37,-71.1,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,2992.0,Subscriber,1995.0,Male
798,261.0,12:08:59 PM,12:13:21 PM,66.0,Commonwealth Ave at Griggs St,42.35,-71.13,226.0,Commonwealth Ave At Babcock St,42.35,-71.12,5249.0,Customer,1997.0,Male
799,344.0,12:09:11 PM,12:14:55 PM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,5001.0,Subscriber,1997.0,Female
800,345.0,12:09:17 PM,12:15:02 PM,69.0,Coolidge Corner - Beacon St at Centre St,42.34,-71.12,86.0,Brookline Village - Station Street at MBTA,42.33,-71.12,5037.0,Subscriber,1984.0,Male
801,1570.0,12:09:50 PM,12:36:01 PM,22.0,South Station - 700 Atlantic Ave,42.35,-71.06,23.0,Boston City Hall - 28 State St,42.36,-71.06,5748.0,Customer,1989.0,Male
802,2566.0,12:09:54 PM,12:52:40 PM,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,124.0,Curtis Hall - South St at Centre St,42.31,-71.12,4463.0,Subscriber,1992.0,Male
803,508.0,12:10:24 PM,12:18:52 PM,408.0,Edgerly Education Center,42.39,-71.09,91.0,One Kendall Square at Hampshire St / Portland St,42.37,-71.09,3506.0,Subscriber,1988.0,Male
804,826.0,12:10:31 PM,12:24:18 PM,332.0,Harvard Ave at Brainerd Rd,42.35,-71.13,338.0,Commonwealth Ave at Kelton St,42.35,-71.14,4388.0,Customer,1969.0,Not Specified
805,942.0,12:10:33 PM,12:26:15 PM,381.0,Inman Square at Springfield St.,42.37,-71.1,185.0,Third at Binney,42.37,-71.08,5076.0,Subscriber,1996.0,Male
806,821.0,12:10:33 PM,12:24:15 PM,12.0,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.34,-71.09,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,5817.0,Subscriber,2000.0,Male
807,551.0,12:10:37 PM,12:19:49 PM,327.0,Main St at Thompson Sq,42.37,-71.06,98.0,Warren St at Chelsea St,42.37,-71.06,4278.0,Subscriber,1982.0,Male
808,830.0,12:10:43 PM,12:24:34 PM,332.0,Harvard Ave at Brainerd Rd,42.35,-71.13,338.0,Commonwealth Ave at Kelton St,42.35,-71.14,2514.0,Customer,1969.0,Not Specified
809,589.0,12:11:00 PM,12:20:50 PM,157.0,Seaport Blvd at Sleeper St,42.35,-71.05,20.0,Aquarium T Stop - 200 Atlantic Ave,42.36,-71.05,2286.0,Customer,1994.0,Female
810,623.0,12:11:21 PM,12:21:44 PM,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,2093.0,Subscriber,1970.0,Female
811,561.0,12:11:37 PM,12:20:59 PM,157.0,Seaport Blvd at Sleeper St,42.35,-71.05,20.0,Aquarium T Stop - 200 Atlantic Ave,42.36,-71.05,4962.0,Customer,1990.0,Female
812,2290.0,12:11:58 PM,12:50:09 PM,161.0,W Broadway at D St,42.34,-71.05,121.0,W Broadway at Dorchester St,42.34,-71.05,3365.0,Customer,1992.0,Female
813,1449.0,12:11:59 PM,12:36:08 PM,11.0,Longwood Ave at Binney St,42.34,-71.11,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,3636.0,Customer,1998.0,Female
814,2581.0,12:12:01 PM,12:55:02 PM,235.0,East Somerville Library (Broadway and Illinois),42.39,-71.08,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,4378.0,Subscriber,1993.0,Male
815,673.0,12:12:24 PM,12:23:37 PM,372.0,Boylston St at Exeter St,42.35,-71.08,54.0,Tremont St at West St,42.35,-71.06,6172.0,Subscriber,1964.0,Male
816,2091.0,12:12:59 PM,12:47:50 PM,371.0,700 Huron Ave,42.38,-71.15,70.0,Harvard Kennedy School at Bennett St / Eliot St,42.37,-71.12,5423.0,Subscriber,1970.0,Male
817,1016.0,12:13:07 PM,12:30:03 PM,177.0,University Park,42.36,-71.1,94.0,Main St at Austin St,42.38,-71.06,5601.0,Subscriber,1985.0,Male
818,657.0,12:13:12 PM,12:24:10 PM,100.0,Davis Square,42.4,-71.12,73.0,Harvard Square at Brattle St / Eliot St,42.37,-71.12,3644.0,Subscriber,1992.0,Female
819,518.0,12:13:27 PM,12:22:06 PM,96.0,Cambridge Main Library at Broadway / Trowbridge St,42.37,-71.11,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,5566.0,Subscriber,1994.0,Not Specified
820,1806.0,12:13:35 PM,12:43:42 PM,12.0,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.34,-71.09,99.0,Wilson Square,42.39,-71.11,5509.0,Subscriber,1997.0,Male
821,2339.0,12:13:39 PM,12:52:39 PM,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,111.0,Packard Ave at Powderhouse Blvd,42.4,-71.12,2297.0,Subscriber,1994.0,Female
822,619.0,12:13:44 PM,12:24:03 PM,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,5972.0,Subscriber,1993.0,Female
823,701.0,12:13:45 PM,12:25:27 PM,87.0,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.37,-71.11,10.0,B.U. Central - 725 Comm. Ave.,42.35,-71.11,6091.0,Subscriber,1991.0,Male
824,848.0,12:14:16 PM,12:28:24 PM,107.0,Ames St at Main St,42.36,-71.09,372.0,Boylston St at Exeter St,42.35,-71.08,3335.0,Subscriber,1980.0,Female
825,1014.0,12:14:18 PM,12:31:13 PM,91.0,One Kendall Square at Hampshire St / Portland St,42.37,-71.09,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,5880.0,Subscriber,1995.0,Female
826,5299.0,12:14:20 PM,1:42:40 PM,355.0,Bennington St at Constitution Beach,42.39,-71.01,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,5845.0,Customer,1969.0,Not Specified
827,329.0,12:14:50 PM,12:20:19 PM,175.0,Brighton Center - Washington St at Cambridge St,42.35,-71.15,208.0,Oak Square - 615 Washington St,42.35,-71.17,4408.0,Subscriber,1993.0,Male
828,582.0,12:14:51 PM,12:24:34 PM,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,96.0,Cambridge Main Library at Broadway / Trowbridge St,42.37,-71.11,3067.0,Subscriber,1992.0,Male
829,131.0,12:14:52 PM,12:17:03 PM,279.0,Williams St at Washington St,42.31,-71.11,133.0,Green Street T Stop - Green St at Amory St,42.31,-71.11,5517.0,Subscriber,1984.0,Male
830,1079.0,12:15:12 PM,12:33:11 PM,12.0,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.34,-71.09,133.0,Green Street T Stop - Green St at Amory St,42.31,-71.11,5876.0,Customer,2000.0,Male
831,552.0,12:15:18 PM,12:24:31 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,4.0,Tremont St at E Berkeley St,42.35,-71.07,6107.0,Subscriber,1991.0,Female
832,360.0,12:15:42 PM,12:21:43 PM,342.0,Boylston St at Jersey St,42.34,-71.1,331.0,Huntington Ave at Mass Art,42.34,-71.1,5432.0,Subscriber,1994.0,Male
833,431.0,12:15:58 PM,12:23:09 PM,226.0,Commonwealth Ave At Babcock St,42.35,-71.12,446.0,700 Commonwealth Ave.,42.35,-71.1,3212.0,Subscriber,1991.0,Male
834,569.0,12:16:02 PM,12:25:32 PM,101.0,Ball Sq,42.4,-71.11,328.0,Grove St at Community Path,42.4,-71.12,2616.0,Subscriber,1990.0,Female
835,558.0,12:16:09 PM,12:25:28 PM,101.0,Ball Sq,42.4,-71.11,328.0,Grove St at Community Path,42.4,-71.12,5693.0,Subscriber,1990.0,Female
836,415.0,12:16:13 PM,12:23:08 PM,107.0,Ames St at Main St,42.36,-71.09,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,3614.0,Subscriber,1994.0,Male
837,294.0,12:16:15 PM,12:21:09 PM,363.0,Harrison Ave at Mullins Way,42.35,-71.06,59.0,Chinatown Gate Plaza,42.35,-71.06,2652.0,Subscriber,1996.0,Male
838,899.0,12:16:22 PM,12:31:21 PM,380.0,Mass Ave at Albany St,42.36,-71.1,81.0,Chinatown T Stop,42.35,-71.06,5783.0,Subscriber,1991.0,Male
839,516.0,12:16:24 PM,12:25:00 PM,225.0,Cambridge Dept. of Public Works -147 Hampshire St.,42.37,-71.1,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,2014.0,Subscriber,1998.0,Female
840,1814.0,12:16:37 PM,12:46:52 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,43.0,Rowes Wharf at Atlantic Ave,42.36,-71.05,5910.0,Customer,1959.0,Male
841,406.0,12:16:38 PM,12:23:25 PM,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,96.0,Cambridge Main Library at Broadway / Trowbridge St,42.37,-71.11,5468.0,Subscriber,1991.0,Female
842,1825.0,12:16:39 PM,12:47:05 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,43.0,Rowes Wharf at Atlantic Ave,42.36,-71.05,5866.0,Customer,1959.0,Male
843,1336.0,12:16:49 PM,12:39:06 PM,142.0,Alewife Station at Russell Field,42.4,-71.14,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,3736.0,Subscriber,1998.0,Female
844,501.0,12:16:55 PM,12:25:17 PM,192.0,Purchase St at Pearl St,42.35,-71.05,4.0,Tremont St at E Berkeley St,42.35,-71.07,3057.0,Subscriber,1991.0,Male
845,919.0,12:17:16 PM,12:32:36 PM,15.0,Brighton Mills - 370 Western Ave,42.36,-71.14,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,6007.0,Subscriber,1996.0,Female
846,381.0,12:17:27 PM,12:23:49 PM,41.0,Packard's Corner - Commonwealth Ave at Brighton Ave,42.35,-71.12,8.0,Union Square - Brighton Ave at Cambridge St,42.35,-71.14,5719.0,Subscriber,1993.0,Male
847,351.0,12:17:37 PM,12:23:29 PM,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,96.0,Cambridge Main Library at Broadway / Trowbridge St,42.37,-71.11,4083.0,Subscriber,1988.0,Male
848,292.0,12:17:50 PM,12:22:43 PM,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,95.0,Cambridge St - at Columbia St / Webster Ave,42.37,-71.09,3349.0,Customer,1969.0,Not Specified
849,620.0,12:17:58 PM,12:28:18 PM,398.0,75 Binney St,42.37,-71.08,184.0,Sidney Research Campus/ Erie Street at Waverly,42.36,-71.1,3780.0,Subscriber,1993.0,Female
850,2144.0,12:18:14 PM,12:53:58 PM,342.0,Boylston St at Jersey St,42.34,-71.1,146.0,Murphy Skating Rink - 1880 Day Blvd,42.34,-71.02,5949.0,Subscriber,1993.0,Male
851,213.0,12:18:31 PM,12:22:04 PM,380.0,Mass Ave at Albany St,42.36,-71.1,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,2444.0,Subscriber,1995.0,Male
852,432.0,12:18:51 PM,12:26:04 PM,184.0,Sidney Research Campus/ Erie Street at Waverly,42.36,-71.1,386.0,Sennott Park  Broadway at Norfolk Street,42.37,-71.1,3851.0,Subscriber,1991.0,Male
853,907.0,12:19:11 PM,12:34:18 PM,10.0,B.U. Central - 725 Comm. Ave.,42.35,-71.11,117.0,Binney St / Sixth St,42.37,-71.09,6067.0,Subscriber,1993.0,Male
854,241.0,12:19:30 PM,12:23:31 PM,177.0,University Park,42.36,-71.1,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,6157.0,Subscriber,1988.0,Male
855,636.0,12:19:47 PM,12:30:23 PM,115.0,Porter Square Station,42.39,-71.12,73.0,Harvard Square at Brattle St / Eliot St,42.37,-71.12,5991.0,Subscriber,1964.0,Male
856,742.0,12:19:56 PM,12:32:19 PM,41.0,Packard's Corner - Commonwealth Ave at Brighton Ave,42.35,-71.12,361.0,Deerfield St at Commonwealth Ave,42.35,-71.1,6085.0,Subscriber,1948.0,Male
857,1113.0,12:20:12 PM,12:38:45 PM,352.0,Ring Rd,42.35,-71.08,374.0,Tremont St at Hamilton Pl,42.36,-71.06,2662.0,Subscriber,1990.0,Female
858,1077.0,12:20:39 PM,12:38:37 PM,352.0,Ring Rd,42.35,-71.08,374.0,Tremont St at Hamilton Pl,42.36,-71.06,2667.0,Subscriber,2001.0,Female
859,3529.0,12:20:55 PM,1:19:44 PM,12.0,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.34,-71.09,31.0,Seaport Hotel - Congress St at Seaport Ln,42.35,-71.04,3883.0,Customer,1983.0,Female
860,504.0,12:21:06 PM,12:29:30 PM,91.0,One Kendall Square at Hampshire St / Portland St,42.37,-71.09,178.0,MIT Pacific St at Purrington St,42.36,-71.1,4910.0,Subscriber,1993.0,Male
861,1538.0,12:21:14 PM,12:46:52 PM,190.0,Nashua Street at Red Auerbach Way,42.37,-71.06,3.0,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34,-71.1,3434.0,Subscriber,1993.0,Male
862,339.0,12:21:15 PM,12:26:54 PM,104.0,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.38,-71.13,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,3048.0,Subscriber,2000.0,Male
863,3515.0,12:21:17 PM,1:19:52 PM,12.0,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.34,-71.09,31.0,Seaport Hotel - Congress St at Seaport Ln,42.35,-71.04,4738.0,Customer,1983.0,Female
864,1658.0,12:21:49 PM,12:49:27 PM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,75.0,Lafayette Square at Mass Ave / Main St / Columbia St,42.36,-71.1,2475.0,Subscriber,2001.0,Male
865,729.0,12:22:02 PM,12:34:11 PM,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,14.0,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.34,-71.1,4044.0,Subscriber,1986.0,Female
866,860.0,12:22:18 PM,12:36:38 PM,228.0,One Memorial Drive,42.36,-71.08,370.0,Dartmouth St at Newbury St,42.35,-71.08,4200.0,Subscriber,1957.0,Female
867,509.0,12:22:25 PM,12:30:54 PM,338.0,Commonwealth Ave at Kelton St,42.35,-71.14,69.0,Coolidge Corner - Beacon St at Centre St,42.34,-71.12,4105.0,Customer,1969.0,Not Specified
868,506.0,12:22:38 PM,12:31:04 PM,239.0,Community Path at Cedar Street,42.39,-71.11,378.0,191 Beacon St,42.38,-71.11,5759.0,Subscriber,1972.0,Male
869,1720.0,12:23:02 PM,12:51:42 PM,370.0,Dartmouth St at Newbury St,42.35,-71.08,78.0,Union Square - Somerville,42.38,-71.09,2847.0,Subscriber,1989.0,Male
870,799.0,12:23:11 PM,12:36:30 PM,71.0,Conway Park - Somerville Avenue,42.38,-71.11,149.0,175 N Harvard St,42.36,-71.13,2780.0,Subscriber,1990.0,Male
871,1707.0,12:23:18 PM,12:51:46 PM,370.0,Dartmouth St at Newbury St,42.35,-71.08,78.0,Union Square - Somerville,42.38,-71.09,2858.0,Subscriber,1990.0,Female
872,1191.0,12:23:36 PM,12:43:28 PM,182.0,Museum of Science,42.37,-71.07,75.0,Lafayette Square at Mass Ave / Main St / Columbia St,42.36,-71.1,3166.0,Subscriber,1986.0,Female
873,293.0,12:23:39 PM,12:28:33 PM,228.0,One Memorial Drive,42.36,-71.08,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,5925.0,Subscriber,1992.0,Male
874,631.0,12:24:10 PM,12:34:42 PM,131.0,Jackson Square T Stop,42.32,-71.1,57.0,Massachusetts Ave at Columbus Ave,42.34,-71.08,4433.0,Subscriber,1982.0,Female
875,438.0,12:24:51 PM,12:32:10 PM,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,3364.0,Subscriber,1989.0,Female
876,434.0,12:24:53 PM,12:32:08 PM,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,2683.0,Subscriber,1990.0,Male
877,309.0,12:24:58 PM,12:30:07 PM,279.0,Williams St at Washington St,42.31,-71.11,442.0,Hyde Park Ave at Walk Hill St,42.3,-71.12,3561.0,Subscriber,1984.0,Female
878,302.0,12:25:00 PM,12:30:02 PM,279.0,Williams St at Washington St,42.31,-71.11,442.0,Hyde Park Ave at Walk Hill St,42.3,-71.12,4558.0,Subscriber,1989.0,Male
879,558.0,12:25:11 PM,12:34:29 PM,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,179.0,MIT Vassar St,42.36,-71.1,3677.0,Subscriber,1990.0,Female
880,1046.0,12:25:11 PM,12:42:37 PM,221.0,Verizon Innovation Hub 10 Ware Street,42.37,-71.11,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,3487.0,Customer,1996.0,Male
881,1100.0,12:25:15 PM,12:43:36 PM,221.0,Verizon Innovation Hub 10 Ware Street,42.37,-71.11,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,3775.0,Customer,1996.0,Male
882,425.0,12:26:05 PM,12:33:10 PM,90.0,Lechmere Station at Cambridge St / First St,42.37,-71.08,189.0,Kendall T,42.36,-71.08,2824.0,Subscriber,1994.0,Male
883,302.0,12:26:11 PM,12:31:13 PM,78.0,Union Square - Somerville,42.38,-71.09,407.0,Craigie at Summer St,42.38,-71.11,5686.0,Subscriber,1992.0,Female
884,65.0,12:26:40 PM,12:27:45 PM,173.0,Savin Hill T Stop - S Sydney St at Bay St,42.31,-71.05,173.0,Savin Hill T Stop - S Sydney St at Bay St,42.31,-71.05,3187.0,Subscriber,1977.0,Male
885,320.0,12:26:53 PM,12:32:14 PM,136.0,ID Building West,42.34,-71.03,24.0,Seaport Square - Seaport Blvd at Northern Ave,42.35,-71.04,5751.0,Subscriber,1980.0,Female
886,321.0,12:26:53 PM,12:32:15 PM,136.0,ID Building West,42.34,-71.03,24.0,Seaport Square - Seaport Blvd at Northern Ave,42.35,-71.04,6023.0,Subscriber,1986.0,Male
887,2075.0,12:27:02 PM,1:01:37 PM,334.0,Mass Ave at Hadley/Walden,42.39,-71.12,17.0,Soldiers Field Park - 111 Western Ave,42.36,-71.12,4087.0,Subscriber,1986.0,Male
888,310.0,12:27:05 PM,12:32:15 PM,12.0,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.34,-71.09,331.0,Huntington Ave at Mass Art,42.34,-71.1,1265.0,Subscriber,1995.0,Male
889,316.0,12:27:08 PM,12:32:24 PM,58.0,Mugar Way at Beacon St,42.36,-71.07,4.0,Tremont St at E Berkeley St,42.35,-71.07,4805.0,Subscriber,1996.0,Female
890,907.0,12:27:14 PM,12:42:22 PM,107.0,Ames St at Main St,42.36,-71.09,22.0,South Station - 700 Atlantic Ave,42.35,-71.06,5965.0,Customer,1990.0,Female
891,488.0,12:27:15 PM,12:35:23 PM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,6157.0,Subscriber,1992.0,Male
892,1059.0,12:27:46 PM,12:45:25 PM,107.0,Ames St at Main St,42.36,-71.09,139.0,Dana Park,42.36,-71.11,6001.0,Subscriber,1987.0,Female
893,144.0,12:27:52 PM,12:30:16 PM,99.0,Wilson Square,42.39,-71.11,71.0,Conway Park - Somerville Avenue,42.38,-71.11,2867.0,Subscriber,1990.0,Male
894,273.0,12:28:03 PM,12:32:37 PM,318.0,Ames St at Broadway,42.36,-71.09,380.0,Mass Ave at Albany St,42.36,-71.1,5706.0,Subscriber,1986.0,Male
895,344.0,12:28:22 PM,12:34:06 PM,71.0,Conway Park - Somerville Avenue,42.38,-71.11,110.0,Harvard University Gund Hall at Quincy St / Kirkland St,42.38,-71.11,6137.0,Subscriber,1990.0,Female
896,1718.0,12:29:08 PM,12:57:46 PM,58.0,Mugar Way at Beacon St,42.36,-71.07,342.0,Boylston St at Jersey St,42.34,-71.1,2862.0,Customer,1969.0,Not Specified
897,103.0,12:29:47 PM,12:31:30 PM,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,41.0,Packard's Corner - Commonwealth Ave at Brighton Ave,42.35,-71.12,6081.0,Subscriber,1999.0,Male
898,1727.0,12:30:03 PM,12:58:51 PM,376.0,Honan Library,42.36,-71.13,404.0,Mass Ave T Station,42.34,-71.08,4527.0,Subscriber,1998.0,Male
899,863.0,12:30:26 PM,12:44:49 PM,218.0,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.35,-71.05,119.0,South Boston Library - 646 E Broadway,42.34,-71.04,2811.0,Customer,1993.0,Male
900,3678.0,12:30:51 PM,1:32:09 PM,190.0,Nashua Street at Red Auerbach Way,42.37,-71.06,146.0,Murphy Skating Rink - 1880 Day Blvd,42.34,-71.02,3655.0,Customer,1969.0,Not Specified
901,554.0,12:30:58 PM,12:40:12 PM,87.0,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.37,-71.11,70.0,Harvard Kennedy School at Bennett St / Eliot St,42.37,-71.12,2774.0,Customer,1997.0,Female
902,784.0,12:31:03 PM,12:44:08 PM,69.0,Coolidge Corner - Beacon St at Centre St,42.34,-71.12,446.0,700 Commonwealth Ave.,42.35,-71.1,5325.0,Subscriber,2001.0,Male
903,382.0,12:31:17 PM,12:37:39 PM,318.0,Ames St at Broadway,42.36,-71.09,225.0,Cambridge Dept. of Public Works -147 Hampshire St.,42.37,-71.1,4397.0,Subscriber,1991.0,Male
904,509.0,12:31:46 PM,12:40:15 PM,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,107.0,Ames St at Main St,42.36,-71.09,5245.0,Subscriber,1994.0,Female
905,1328.0,12:32:15 PM,12:54:24 PM,369.0,Boston Public Market,42.36,-71.06,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,3004.0,Subscriber,1995.0,Male
906,542.0,12:32:16 PM,12:41:19 PM,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,78.0,Union Square - Somerville,42.38,-71.09,3995.0,Subscriber,1997.0,Male
907,385.0,12:32:16 PM,12:38:42 PM,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,5872.0,Subscriber,1992.0,Female
908,3513.0,12:32:49 PM,1:31:22 PM,342.0,Boylston St at Jersey St,42.34,-71.1,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,2489.0,Customer,1972.0,Female
909,1467.0,12:32:50 PM,12:57:17 PM,318.0,Ames St at Broadway,42.36,-71.09,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,4671.0,Subscriber,1994.0,Male
910,3503.0,12:33:00 PM,1:31:24 PM,342.0,Boylston St at Jersey St,42.34,-71.1,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,5565.0,Customer,1972.0,Female
911,228.0,12:33:12 PM,12:37:01 PM,398.0,75 Binney St,42.37,-71.08,72.0,One Broadway / Kendall Sq at Main St / 3rd St,42.36,-71.08,4127.0,Subscriber,1995.0,Male
912,895.0,12:33:15 PM,12:48:10 PM,140.0,Danehy Park,42.39,-71.13,87.0,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.37,-71.11,3584.0,Subscriber,1991.0,Male
913,2372.0,12:33:21 PM,1:12:54 PM,356.0,Charlestown Navy Yard,42.37,-71.05,96.0,Cambridge Main Library at Broadway / Trowbridge St,42.37,-71.11,2317.0,Subscriber,1974.0,Male
914,1436.0,12:33:31 PM,12:57:27 PM,318.0,Ames St at Broadway,42.36,-71.09,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,3082.0,Subscriber,1994.0,Female
915,1789.0,12:34:00 PM,1:03:50 PM,179.0,MIT Vassar St,42.36,-71.1,352.0,Ring Rd,42.35,-71.08,2505.0,Subscriber,1970.0,Female
916,423.0,12:34:26 PM,12:41:30 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,39.0,Washington St at Rutland St,42.34,-71.07,2636.0,Subscriber,1984.0,Male
917,308.0,12:34:27 PM,12:39:35 PM,16.0,Back Bay T Stop - Dartmouth St at Stuart St,42.35,-71.08,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,5918.0,Subscriber,1969.0,Male
918,612.0,12:34:58 PM,12:45:11 PM,15.0,Brighton Mills - 370 Western Ave,42.36,-71.14,338.0,Commonwealth Ave at Kelton St,42.35,-71.14,4520.0,Subscriber,1970.0,Female
919,946.0,12:35:06 PM,12:50:52 PM,190.0,Nashua Street at Red Auerbach Way,42.37,-71.06,151.0,Surface Rd at India St,42.36,-71.05,5166.0,Customer,1994.0,Female
920,486.0,12:35:09 PM,12:43:16 PM,175.0,Brighton Center - Washington St at Cambridge St,42.35,-71.15,332.0,Harvard Ave at Brainerd Rd,42.35,-71.13,4371.0,Customer,1969.0,Not Specified
921,620.0,12:35:23 PM,12:45:43 PM,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,178.0,MIT Pacific St at Purrington St,42.36,-71.1,5713.0,Subscriber,1996.0,Male
922,471.0,12:35:25 PM,12:43:17 PM,175.0,Brighton Center - Washington St at Cambridge St,42.35,-71.15,332.0,Harvard Ave at Brainerd Rd,42.35,-71.13,5772.0,Subscriber,1996.0,Male
923,1375.0,12:35:36 PM,12:58:32 PM,78.0,Union Square - Somerville,42.38,-71.09,369.0,Boston Public Market,42.36,-71.06,5766.0,Subscriber,1994.0,Female
924,766.0,12:35:37 PM,12:48:23 PM,330.0,30 Dane St,42.38,-71.1,107.0,Ames St at Main St,42.36,-71.09,5132.0,Subscriber,1993.0,Male
925,447.0,12:35:46 PM,12:43:13 PM,185.0,Third at Binney,42.37,-71.08,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,3861.0,Subscriber,1974.0,Male
