id,Artwork ID,Artist Last Name,Artist First Name,Artist ID,Artwork Title,Medium,Year Created,Acquisition,Acquisition Year,Image,Webpage
2066,2189.0,Chia,Sandro,899.0,The Artifice,Etching and drypoint on paper,1981.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07632_8.jpg,http://www.tate.org.uk/art/artworks/chia-the-artifice-p07632
2067,2190.0,Chia,Sandro,899.0,To the Tower,Etching and drypoint on paper,1981.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07633_8.jpg,http://www.tate.org.uk/art/artworks/chia-to-the-tower-p07633
2068,2192.0,Chia,Sandro,899.0,A Good Soul,Etching and drypoint on paper,1981.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07635_8.jpg,http://www.tate.org.uk/art/artworks/chia-a-good-soul-p07635
2069,2831.0,Cottingham,Robert,947.0,Carl’s,Etching and aquatint on paper,1977.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07641_8.jpg,http://www.tate.org.uk/art/artworks/cottingham-carls-p07641
2070,2832.0,Cottingham,Robert,947.0,Black Girl,Lithograph on paper,1980.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07642_8.jpg,http://www.tate.org.uk/art/artworks/cottingham-black-girl-p07642
2071,2833.0,Cottingham,Robert,947.0,Frankfurters,Lithograph on paper,1980.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07643_8.jpg,http://www.tate.org.uk/art/artworks/cottingham-frankfurters-p07643
2072,12758.0,Hamilton Finlay,Ian,1093.0,At the Field’s Edge,Screenprint on paper,1978.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07646_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-finlay-at-the-fields-edge-p07646
2073,5818.0,Hamilton,Richard,1244.0,Microcosmos: plant cycle,"Etching, drypoint, engraving and aquatint on paper",1950.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07654_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-microcosmos-plant-cycle-p07654
2074,5820.0,Hamilton,Richard,1244.0,Heteromorphism,Etching and aquatint on paper,1951.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07656_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-heteromorphism-p07656
2075,5821.0,Hamilton,Richard,1244.0,Self-portrait,Etching and aquatint on paper,1951.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07657_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-self-portrait-p07657
2076,11327.0,Paolozzi,Sir Eduardo,1738.0,After Biagio di Antonio,Lithograph on paper,1980.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07683_8.jpg,http://www.tate.org.uk/art/artworks/paolozzi-after-biagio-di-antonio-p07683
2077,11328.0,Paolozzi,Sir Eduardo,1738.0,Parkplatz,Etching on paper,1980.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07684_8.jpg,http://www.tate.org.uk/art/artworks/paolozzi-parkplatz-p07684
2078,12285.0,Rainer,Arnulf,1813.0,Backbone,Drypoint on paper,1972.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07709_8.jpg,http://www.tate.org.uk/art/artworks/rainer-backbone-p07709
2079,12286.0,Rainer,Arnulf,1813.0,Combed (Belly),Drypoint on paper,1972.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07710_8.jpg,http://www.tate.org.uk/art/artworks/rainer-combed-belly-p07710
2080,12289.0,Rainer,Arnulf,1813.0,Violet Furrows,Drypoint on paper,1972.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07713_8.jpg,http://www.tate.org.uk/art/artworks/rainer-violet-furrows-p07713
2081,13022.0,Ruscha,Edward,1882.0,Hollywood,Lithograph on paper,1969.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07716_8.jpg,http://www.tate.org.uk/art/artworks/ruscha-hollywood-p07716
2082,748.0,Baselitz,Georg,699.0,Untitled (with Dog and Axe),Etching and drypoint on paper,1967.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07739_8.jpg,http://www.tate.org.uk/art/artworks/baselitz-untitled-with-dog-and-axe-p07739
2083,13294.0,Self,Colin,1922.0,Lonewolf,Relief print on paper,1981.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07748_8.jpg,http://www.tate.org.uk/art/artworks/self-lonewolf-p07748
2084,15879.0,Walker,John,2116.0,Prahran 3,Etching and aquatint on paper,1981.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07749_8.jpg,http://www.tate.org.uk/art/artworks/walker-prahran-3-p07749
2085,15880.0,Walker,John,2116.0,Prahran 5,Etching and aquatint on paper,1981.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07750_8.jpg,http://www.tate.org.uk/art/artworks/walker-prahran-5-p07750
2086,15881.0,Walker,John,2116.0,Prahran 8,Etching on paper,1981.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07751_8.jpg,http://www.tate.org.uk/art/artworks/walker-prahran-8-p07751
2087,15882.0,Walker,John,2116.0,Prahran 12,Etching and aquatint on paper,1981.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07752_8.jpg,http://www.tate.org.uk/art/artworks/walker-prahran-12-p07752
2088,15883.0,Walker,John,2116.0,Prahran 17,Etching on paper,1981.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07753_8.jpg,http://www.tate.org.uk/art/artworks/walker-prahran-17-p07753
2089,2081.0,Caulfield,Patrick,873.0,Brown Jug,Screenprint on paper,1982.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07755_8.jpg,http://www.tate.org.uk/art/artworks/caulfield-brown-jug-p07755
2090,2372.0,Cohen,Bernard,924.0,Imitations,Etching on paper,1981.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07756_8.jpg,http://www.tate.org.uk/art/artworks/cohen-imitations-p07756
2091,7227.0,Jones,Allen,1368.0,Take It from the Top,Lithograph on paper,1982.0,Purchased 1982,1982.0,http://www.tate.org.uk/art/images/work/P/P07/P07759_8.jpg,http://www.tate.org.uk/art/artworks/jones-take-it-from-the-top-p07759
2092,6658.0,Holland,Harry,1302.0,Door,Lithograph on paper,1982.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07805_8.jpg,http://www.tate.org.uk/art/artworks/holland-door-p07805
2093,6659.0,Holland,Harry,1302.0,Lovers,Lithograph on paper,1982.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07806_8.jpg,http://www.tate.org.uk/art/artworks/holland-lovers-p07806
2094,6660.0,Holland,Harry,1302.0,T.V.,Lithograph on paper,1982.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07807_8.jpg,http://www.tate.org.uk/art/artworks/holland-tv-p07807
2095,9582.0,Miró,Joan,1646.0,Series II,Etching on paper,1952.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07900_8.jpg,http://www.tate.org.uk/art/artworks/miro-series-ii-p07900
2096,2313.0,Clough,Prunella,921.0,Can and Basket,Lithograph on paper,1950.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07907_8.jpg,http://www.tate.org.uk/art/artworks/clough-can-and-basket-p07907
2097,2315.0,Clough,Prunella,921.0,Float,Lithograph on paper,1950.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07909_8.jpg,http://www.tate.org.uk/art/artworks/clough-float-p07909
2098,2316.0,Clough,Prunella,921.0,Cranes,Lithograph on paper,1952.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07910_8.jpg,http://www.tate.org.uk/art/artworks/clough-cranes-p07910
2099,2317.0,Clough,Prunella,921.0,Kippers,Etching on paper,1954.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07911_8.jpg,http://www.tate.org.uk/art/artworks/clough-kippers-p07911
2100,2318.0,Clough,Prunella,921.0,Marsh Plants,Etching on paper,1954.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07912_8.jpg,http://www.tate.org.uk/art/artworks/clough-marsh-plants-p07912
2101,2319.0,Clough,Prunella,921.0,Pimentoes,Etching on paper,1954.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07913_8.jpg,http://www.tate.org.uk/art/artworks/clough-pimentoes-p07913
2102,2320.0,Clough,Prunella,921.0,Skull and Pomegranate,Etching and aquatint on paper,1954.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07914_8.jpg,http://www.tate.org.uk/art/artworks/clough-skull-and-pomegranate-p07914
2103,2321.0,Clough,Prunella,921.0,Corrugated Fence,Etching on paper,1955.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07915_8.jpg,http://www.tate.org.uk/art/artworks/clough-corrugated-fence-p07915
2104,2322.0,Clough,Prunella,921.0,Off the Tracks,Etching on paper,1977.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07916_8.jpg,http://www.tate.org.uk/art/artworks/clough-off-the-tracks-p07916
2105,2324.0,Clough,Prunella,921.0,Gate Detail,Watercolour and screenprint on paper,1980.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07918_8.jpg,http://www.tate.org.uk/art/artworks/clough-gate-detail-p07918
2106,2325.0,Clough,Prunella,921.0,Gate,"Screenprint, watercolour and crayon on paper",1981.0,Purchased 1984,1984.0,http://www.tate.org.uk/art/images/work/P/P07/P07919_8.jpg,http://www.tate.org.uk/art/artworks/clough-gate-p07919
2107,4319.0,Hamilton Finlay,Ian,1093.0,Let Perish the Money Tyrants,Lithograph on paper,1982.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07929_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-finlay-let-perish-the-money-tyrants-p07929
2108,4321.0,Hamilton Finlay,Ian,1093.0,Apollo and Daphne,Screenprint on paper,1975.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07931_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-finlay-apollo-and-daphne-p07931
2109,4322.0,Hamilton Finlay,Ian,1093.0,Midway I,Screenprint on paper,1977.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07932_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-finlay-midway-i-p07932
2110,4323.0,Hamilton Finlay,Ian,1093.0,Midway II,Screenprint on paper,1977.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07933_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-finlay-midway-ii-p07933
2111,4324.0,Hamilton Finlay,Ian,1093.0,Venus of the Hours,Screenprint on paper,1975.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07934_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-finlay-venus-of-the-hours-p07934
2112,4469.0,Flanagan,Barry,1100.0,Field Day,Etching on paper,1983.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07935_8.jpg,http://www.tate.org.uk/art/artworks/flanagan-field-day-p07935
2113,4470.0,Flanagan,Barry,1100.0,Welsh Cob,Linocut on paper,1983.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07936_8.jpg,http://www.tate.org.uk/art/artworks/flanagan-welsh-cob-p07936
2114,5824.0,Hamilton,Richard,1244.0,Fashion-plate,"Lithograph, screenprint, pochoir and cosmetic on paper",1969.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07937_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-fashion-plate-p07937
2115,13296.0,Self,Colin,1922.0,Monument,Etching on paper,1964.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07942_8.jpg,http://www.tate.org.uk/art/artworks/self-monument-p07942
2116,13297.0,Self,Colin,1922.0,Pluto,Hand-coloured monoprint on paper,1965.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07943_8.jpg,http://www.tate.org.uk/art/artworks/self-pluto-p07943
2117,13298.0,Self,Colin,1922.0,Out of Focus Objects and Flowers,Etching on paper,1968.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07944_8.jpg,http://www.tate.org.uk/art/artworks/self-out-of-focus-objects-and-flowers-p07944
2118,13299.0,Self,Colin,1922.0,Picasso’s Guernica and the Nazis,Lithograph on paper,1968.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07945_8.jpg,http://www.tate.org.uk/art/artworks/self-picassos-guernica-and-the-nazis-p07945
2119,4705.0,Frost,Sir Terry,1126.0,Boat Shapes,Linocut on paper,1952.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07982_8.jpg,http://www.tate.org.uk/art/artworks/frost-boat-shapes-p07982
2120,4706.0,Frost,Sir Terry,1126.0,Boat Shapes,Linocut on paper,1954.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07983_8.jpg,http://www.tate.org.uk/art/artworks/frost-boat-shapes-p07983
2121,4707.0,Frost,Sir Terry,1126.0,Boat Shapes,Linocut on paper,1954.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07984_8.jpg,http://www.tate.org.uk/art/artworks/frost-boat-shapes-p07984
2122,4708.0,Frost,Sir Terry,1126.0,Leeds,Drypoint on paper,1956.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07985_8.jpg,http://www.tate.org.uk/art/artworks/frost-leeds-p07985
2123,4711.0,Frost,Sir Terry,1126.0,Self-Portrait,Etching on paper,1980.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07988_8.jpg,http://www.tate.org.uk/art/artworks/frost-self-portrait-p07988
2124,5728.0,Guston,Philip,1231.0,Door,Lithograph on paper,1980.0,Purchased 1983,1983.0,http://www.tate.org.uk/art/images/work/P/P07/P07999_8.jpg,http://www.tate.org.uk/art/artworks/guston-door-p07999
2125,9044.0,Maccari,Mino,1538.0,Giorgio Morandi,Intaglio print on paper,1975.0,Transferred from the Library 1978,1978.0,http://www.tate.org.uk/art/images/work/P/P08/P08034_8.jpg,http://www.tate.org.uk/art/artworks/maccari-giorgio-morandi-p08034
2126,5209.0,Gill,Eric,1168.0,Nativity with Midwife,Wood engraving on paper,1913.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08039_8.jpg,http://www.tate.org.uk/art/artworks/gill-nativity-with-midwife-p08039
2127,5213.0,Gill,Eric,1168.0,Dumb-Driven Cattle,Wood engraving on paper,1915.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08043_8.jpg,http://www.tate.org.uk/art/artworks/gill-dumb-driven-cattle-p08043
2128,5217.0,Gill,Eric,1168.0,Animals All,Wood engraving on paper,1916.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08047_8.jpg,http://www.tate.org.uk/art/artworks/gill-animals-all-p08047
2129,5224.0,Gill,Eric,1168.0,Jesus Meets His Mother,Wood engraving on paper,1917.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08054_8.jpg,http://www.tate.org.uk/art/artworks/gill-jesus-meets-his-mother-p08054
2130,5226.0,Gill,Eric,1168.0,Jesus Meets Veronica,Wood engraving on paper,1917.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08056_8.jpg,http://www.tate.org.uk/art/artworks/gill-jesus-meets-veronica-p08056
2131,5227.0,Gill,Eric,1168.0,Jesus Falls the Second Time,Wood engraving on paper,1917.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08057_8.jpg,http://www.tate.org.uk/art/artworks/gill-jesus-falls-the-second-time-p08057
2132,5229.0,Gill,Eric,1168.0,Jesus Falls the Third Time,Wood engraving on paper,1917.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08059_8.jpg,http://www.tate.org.uk/art/artworks/gill-jesus-falls-the-third-time-p08059
2133,5231.0,Gill,Eric,1168.0,Jesus is Nailed to the Cross,Wood engraving on paper,1917.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08061_8.jpg,http://www.tate.org.uk/art/artworks/gill-jesus-is-nailed-to-the-cross-p08061
2134,5232.0,Gill,Eric,1168.0,Jesus Dies Upon the Cross,Wood engraving on paper,1917.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08062_8.jpg,http://www.tate.org.uk/art/artworks/gill-jesus-dies-upon-the-cross-p08062
2135,5233.0,Gill,Eric,1168.0,The Body of Jesus is Taken Down from the Cross,Wood engraving on paper,1917.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08063_8.jpg,http://www.tate.org.uk/art/artworks/gill-the-body-of-jesus-is-taken-down-from-the-cross-p08063
2136,5235.0,Gill,Eric,1168.0,Crucifix,Wood engraving on paper,1917.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08065_8.jpg,http://www.tate.org.uk/art/artworks/gill-crucifix-p08065
2137,5240.0,Gill,Eric,1168.0,Ascension,Wood engraving on paper,1918.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08070_8.jpg,http://www.tate.org.uk/art/artworks/gill-ascension-p08070
2138,5244.0,Gill,Eric,1168.0,Crucifix,Wood engraving on paper,1919.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08074_8.jpg,http://www.tate.org.uk/art/artworks/gill-crucifix-p08074
2139,5246.0,Gill,Eric,1168.0,Spoil Bank Crucifix,Wood engraving on paper,1919.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08076_8.jpg,http://www.tate.org.uk/art/artworks/gill-spoil-bank-crucifix-p08076
2140,5247.0,Gill,Eric,1168.0,Bookplate: Girl with Deer,Wood engraving on paper,1920.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08077_8.jpg,http://www.tate.org.uk/art/artworks/gill-bookplate-girl-with-deer-p08077
2141,5248.0,Gill,Eric,1168.0,Hottentot,Wood engraving on paper,1920.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08078_8.jpg,http://www.tate.org.uk/art/artworks/gill-hottentot-p08078
2142,5249.0,Gill,Eric,1168.0,New England Woods,Wood engraving on paper,1920.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08079_8.jpg,http://www.tate.org.uk/art/artworks/gill-new-england-woods-p08079
2143,5253.0,Gill,Eric,1168.0,The Lion,Wood engraving on paper,1921.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08083_8.jpg,http://www.tate.org.uk/art/artworks/gill-the-lion-p08083
2144,5254.0,Gill,Eric,1168.0,"Bookplate: S. Helena, and Bookplate: S. Angela",Wood engraving on paper,1922.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08084_8.jpg,http://www.tate.org.uk/art/artworks/gill-bookplate-s-helena-and-bookplate-s-angela-p08084
2145,5259.0,Gill,Eric,1168.0,The Plait,Wood engraving on paper,1922.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08089_8.jpg,http://www.tate.org.uk/art/artworks/gill-the-plait-p08089
2146,5260.0,Gill,Eric,1168.0,Autumn Midnight,Wood engraving on paper,1923.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08091_8.jpg,http://www.tate.org.uk/art/artworks/gill-autumn-midnight-p08091
2147,5266.0,Gill,Eric,1168.0,The Tennis Player,Wood engraving on paper,1923.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08097_8.jpg,http://www.tate.org.uk/art/artworks/gill-the-tennis-player-p08097
2148,5267.0,Gill,Eric,1168.0,Toilet,Wood engraving on paper,1923.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08098_8.jpg,http://www.tate.org.uk/art/artworks/gill-toilet-p08098
2149,5268.0,Gill,Eric,1168.0,Eliz. G.,Wood engraving on paper,1924.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08099_8.jpg,http://www.tate.org.uk/art/artworks/gill-eliz-g-p08099
2150,5269.0,Gill,Eric,1168.0,Gordian G.,Wood engraving on paper,1924.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08100_8.jpg,http://www.tate.org.uk/art/artworks/gill-gordian-g-p08100
2151,5273.0,Gill,Eric,1168.0,Naked Girl on Grass,Wood engraving on paper,1924.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08104_8.jpg,http://www.tate.org.uk/art/artworks/gill-naked-girl-on-grass-p08104
2152,5284.0,Gill,Eric,1168.0,On My Bed by Night,Wood engraving on paper,1925.0,Transferred from the Library 1979,1979.0,http://www.tate.org.uk/art/images/work/P/P08/P08115_8.jpg,http://www.tate.org.uk/art/artworks/gill-on-my-bed-by-night-p08115
