id,City,Year,Sport,Discipline,Symbol,Event,Athlete First Name,Athlete Last Name,Gender,Country Code,Country,Medal
140,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Franziska,Van almsick,Women,GER,Germany,Bronze
141,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Jenny,Thompson,Women,USA,United States,Silver
142,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Scott,Goldblatt,Men,USA,United States,Gold
143,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m backstroke, Tomomi,Morita,Men,JPN,Japan,Bronze
144,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m breaststroke, Leisel,Jones,Women,AUS,Australia,Silver
145,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m breaststroke, Leisel,Jones,Women,AUS,Australia,Bronze
146,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m backstroke, Razvan Ionut,Florea,Men,ROU,Romania,Bronze
147,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m freestyle, Federica,Pellegrini,Women,ITA,Italy,Silver
148,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m butterfly, Andriy,Serdinov,Men,UKR,Ukraine,Bronze
149,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,400m freestyle, Otylia,Jedrzejczak,Women,POL,Poland,Silver
150,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m breaststroke, Daniel,Gyurta,Men,HUN,Hungary,Silver
151,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m butterfly, Inge,De bruijn,Women,NED,Netherlands,Bronze
152,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Kosuke,Kitajima,Men,JPN,Japan,Bronze
153,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m butterfly, Yuko,Nakanishi,Women,JPN,Japan,Bronze
154,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Emiliano,Brembilla,Men,ITA,Italy,Bronze
155,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Ji,Li,Women,CHN,China,Silver
156,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Brendan,Hansen,Men,USA,United States,Gold
157,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m backstroke, Markus,Rogan,Men,AUT,Austria,Silver
158,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,800m freestyle, Ai,Shibata,Women,JPN,Japan,Gold
159,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Craig,Stevens,Men,AUS,Australia,Silver
160,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,800m freestyle, Diana,Munz,Women,USA,United States,Bronze
161,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Yu,Yang,Women,CHN,China,Silver
162,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Thomas,Rupprath,Men,GER,Germany,Silver
163,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,50m freestyle, Lisbeth,Trickett,Women,AUS,Australia,Bronze
164,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Klete,Keller,Men,USA,United States,Gold
165,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m freestyle, Ian,Thorpe,Men,AUS,Australia,Bronze
166,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Natalie,Coughlin,Women,USA,United States,Gold
167,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,50m freestyle, Duje,Draganja,Men,CRO,Croatia,Silver
168,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,400m freestyle, Laure,Manaudou,Women,FRA,France,Gold
169,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,400m individual medley, Georgina,Bardach,Women,ARG,Argentina,Bronze
170,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m freestyle, Ian,Thorpe,Men,AUS,Australia,Gold
171,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m breaststroke, Brendan,Hansen,Men,USA,United States,Silver
172,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Petria,Thomas,Women,AUS,Australia,Gold
173,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m breaststroke, Amanda,Beard,Women,USA,United States,Gold
174,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Federico,Cappellazzo,Men,ITA,Italy,Bronze
175,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,1500m freestyle, Larsen,Jensen,Men,USA,United States,Silver
176,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,400m freestyle, Klete,Keller,Men,USA,United States,Bronze
177,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Yanwei,Xu,Women,CHN,China,Silver
178,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Mitja,Zastrow,Men,NED,Netherlands,Silver
179,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Ian,Crocker,Men,USA,United States,Bronze
180,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m breaststroke, Brendan,Hansen,Men,USA,United States,Bronze
181,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Rhi,Jeffrey,Women,USA,United States,Gold
182,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,1500m freestyle, Grant,Hackett,Men,AUS,Australia,Gold
183,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,50m freestyle, Inge,De bruijn,Women,NED,Netherlands,Gold
184,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m freestyle, Michael,Phelps,Men,USA,United States,Bronze
185,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m butterfly, Stephen,Parry,Men,GBR,United Kingdom,Bronze
186,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Kara Lynn,Joyce,Women,USA,United States,Silver
187,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m freestyle, Roland,Schoeman,Men,RSA,South Africa,Silver
188,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Daniela,Gotz,Women,GER,Germany,Bronze
189,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Lars,Conrad,Men,GER,Germany,Silver
190,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Johan,Kenkhuis,Men,NED,Netherlands,Silver
191,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Gary Jr.,Hall,Men,USA,United States,Bronze
192,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m butterfly, Petria,Thomas,Women,AUS,Australia,Silver
193,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m breaststroke, Brooke,Hanson,Women,AUS,Australia,Silver
194,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Petra,Dallmann,Women,GER,Germany,Bronze
195,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Inge,De bruijn,Women,NED,Netherlands,Bronze
196,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Simone,Cercato,Men,ITA,Italy,Bronze
197,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Amanda,Weir,Women,USA,United States,Silver
198,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Natalie,Coughlin,Women,USA,United States,Silver
199,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Lenny,Krayzelburg,Men,USA,United States,Gold
200,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Jodie,Henry,Women,AUS,Australia,Gold
201,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,200m individual medley, George,Bovell,Men,TRI,Trinidad and Tobago,Bronze
202,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Michael,Klim,Men,AUS,Australia,Silver
203,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Giaan,Rooney,Women,AUS,Australia,Gold
204,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Maritza,Correia,Women,USA,United States,Silver
205,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m freestyle, Inge,De bruijn,Women,NED,Netherlands,Silver
206,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Lindsay,Benko,Women,USA,United States,Gold
207,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Tara,Kirk,Women,USA,United States,Silver
208,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Hannah,Stockbauer,Women,GER,Germany,Bronze
209,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Kaitlin,Sandeno,Women,USA,United States,Gold
210,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Jason,Lezak,Men,USA,United States,Gold
211,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Annabel,Kosten,Women,NED,Netherlands,Bronze
212,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,400m individual medley, Kaitlin,Sandeno,Women,USA,United States,Silver
213,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Todd,Pearson,Men,AUS,Australia,Silver
214,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,100m breaststroke, Kosuke,Kitajima,Men,JPN,Japan,Gold
215,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Peter,Vanderkaay,Men,USA,United States,Gold
216,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,1500m freestyle, David,Davies,Men,GBR,United Kingdom,Bronze
217,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x200m freestyle relay, Massimiliano,Rosolino,Men,ITA,Italy,Bronze
218,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Aaron,Peirsol,Men,USA,United States,Gold
219,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,400m individual medley, Laszlo,Cseh,Men,HUN,Hungary,Bronze
220,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m medley relay, Brooke,Hanson,Women,AUS,Australia,Gold
221,Athens,2004.0,Aquatics,Swimming,https://stillimg.olympic.org/sports/240x240/sw.png?interpolation=lanczos-none&resize=480:480,4x100m freestyle relay, Colleen,Lanne,Women,USA,United States,Silver
222,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Kendra,Zanotto,Women,USA,United States,Bronze
223,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Olga,Brusnikina,Women,RUS,Russia,Gold
224,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Emiko,Suzuki,Women,JPN,Japan,Silver
225,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Anna,Shorina,Women,RUS,Russia,Gold
226,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Alison,Bartosik,Women,USA,United States,Bronze
227,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Maria,Kisseleva,Women,RUS,Russia,Gold
228,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Michiyo,Fujimaru,Women,JPN,Japan,Silver
229,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Rebecca,Jasontek,Women,USA,United States,Bronze
230,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Lauren,Mcfall,Women,USA,United States,Bronze
231,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,duet, Anastasia,Ermakova,Women,RUS,Russia,Gold
232,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Maria,Gromova,Women,RUS,Russia,Gold
233,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,duet, Miya,Tachibana,Women,JPN,Japan,Silver
234,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Anastasia,Davydova,Women,RUS,Russia,Gold
235,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,duet, Alison,Bartosik,Women,USA,United States,Bronze
236,Athens,2004.0,Aquatics,Synchronized Swimming,https://stillimg.olympic.org/sports/240x240/sy.png?interpolation=lanczos-none&resize=480:480,team, Sara,Lowe,Women,USA,United States,Bronze
