id,Date,Country,Total Confirmed Cases,Total Recovered,Total Deaths
1854,Sun 8/2,Paraguay,5644,3966,52
1855,Sun 8/2,Peru,428850,294187,19614
1856,Sun 8/2,Philippines,103185,65557,2059
1857,Sun 8/2,Poland,46894,34709,1731
1858,Sun 8/2,Portugal,51463,36984,1738
1859,Sun 8/2,Qatar,111107,107779,177
1860,Sun 8/2,Romania,53186,27592,2413
1861,Sun 8/2,Russia,849277,648961,14104
1862,Sun 8/2,Rwanda,2062,1144,5
1863,Sun 8/2,Saint Kitts and Nevis,17,16,0
1864,Sun 8/2,Saint Lucia,25,22,0
1865,Sun 8/2,Saint Vincent and the Grenadines,55,45,0
1866,Sun 8/2,San Marino,699,657,42
1867,Sun 8/2,Sao Tome and Principe,874,787,15
1868,Sun 8/2,Saudi Arabia,278835,240081,2917
1869,Sun 8/2,Senegal,10344,6838,209
1870,Sun 8/2,Serbia,26193,0,590
1871,Sun 8/2,Seychelles,114,39,0
1872,Sun 8/2,Sierra Leone,1843,1375,67
1873,Sun 8/2,Singapore,52825,46926,27
1874,Sun 8/2,Slovakia,2344,1742,29
1875,Sun 8/2,Slovenia,2180,1826,120
1876,Sun 8/2,Solomon Islands,0,0,0
1877,Sun 8/2,Somalia,3220,1598,93
1878,Sun 8/2,South Africa,511485,347227,8366
1879,Sun 8/2,South Sudan,2429,1175,46
1880,Sun 8/2,Spain,288522,150376,28445
1881,Sun 8/2,Sri Lanka,2823,2514,11
1882,Sun 8/2,Sudan,11738,6137,752
1883,Sun 8/2,Suriname,1849,1194,27
1884,Sun 8/2,Sweden,77417,0,5772
1885,Sun 8/2,Switzerland,35550,31500,1981
1886,Sun 8/2,Syria,809,256,44
1887,Sun 8/2,Taiwan*,475,441,7
1888,Sun 8/2,Tajikistan,7495,6276,61
1889,Sun 8/2,Tanzania,509,183,21
1890,Sun 8/2,Thailand,3317,3142,58
1891,Sun 8/2,Timor-Leste,24,24,0
1892,Sun 8/2,Togo,961,660,19
1893,Sun 8/2,Trinidad and Tobago,182,132,8
1894,Sun 8/2,Tunisia,1561,1221,51
1895,Sun 8/2,Turkey,232856,216494,5728
1896,Sun 8/2,US,4655782,1468689,155613
1897,Sun 8/2,Uganda,1182,1045,4
1898,Sun 8/2,Ukraine,73761,40755,1749
1899,Sun 8/2,United Arab Emirates,60999,54615,351
1900,Sun 8/2,United Kingdom,306309,1444,41292
1901,Sun 8/2,Uruguay,1286,1011,36
1902,Sun 8/2,Uzbekistan,25336,15833,151
1903,Sun 8/2,Vanuatu,0,0,0
1904,Sun 8/2,Venezuela,20206,11404,174
1905,Sun 8/2,Vietnam,621,373,6
1906,Sun 8/2,West Bank and Gaza,12297,5390,84
1907,Sun 8/2,Western Sahara,10,8,1
1908,Sun 8/2,Yemen,1734,862,497
1909,Sun 8/2,Zambia,6347,4493,170
1910,Sun 8/2,Zimbabwe,3921,1016,70
1911,Sun 8/9,Afghanistan,37054,25960,1312
1912,Sun 8/9,Albania,6411,3342,199
1913,Sun 8/9,Algeria,35160,24506,1302
1914,Sun 8/9,Andorra,955,839,52
1915,Sun 8/9,Angola,1672,567,75
1916,Sun 8/9,Antigua and Barbuda,92,76,3
1917,Sun 8/9,Argentina,246499,108242,4606
1918,Sun 8/9,Armenia,40410,32520,791
1919,Sun 8/9,Australia,21397,11876,313
1920,Sun 8/9,Austria,22033,19923,721
1921,Sun 8/9,Azerbaijan,33568,30364,490
1922,Sun 8/9,Bahamas,898,104,15
1923,Sun 8/9,Bahrain,44011,40967,162
1924,Sun 8/9,Bangladesh,257600,148370,3399
1925,Sun 8/9,Barbados,142,112,7
1926,Sun 8/9,Belarus,68850,64935,587
1927,Sun 8/9,Belgium,74152,17780,9872
1928,Sun 8/9,Belize,153,32,2
1929,Sun 8/9,Benin,1936,1600,38
1930,Sun 8/9,Bhutan,110,96,0
1931,Sun 8/9,Bolivia,89999,29808,3640
1932,Sun 8/9,Bosnia and Herzegovina,13687,7373,394
1933,Sun 8/9,Botswana,804,63,2
1934,Sun 8/9,Brazil,3035422,2356983,101049
1935,Sun 8/9,Brunei,142,138,3
1936,Sun 8/9,Bulgaria,13396,7772,447
1937,Sun 8/9,Burkina Faso,1175,974,54
1938,Sun 8/9,Burma,360,312,6
1939,Sun 8/9,Burundi,408,315,1
1940,Sun 8/9,Cabo Verde,2858,2086,32
1941,Sun 8/9,Cambodia,251,219,0
1942,Sun 8/9,Cameroon,18042,15320,395
1943,Sun 8/9,Canada,121367,105420,9028
1944,Sun 8/9,Central African Republic,4641,1721,60
1945,Sun 8/9,Chad,944,839,76
1946,Sun 8/9,Chile,373056,345826,10077
1947,Sun 8/9,China,88793,82125,4686
1948,Sun 8/9,Colombia,387481,212688,12842
1949,Sun 8/9,Comoros,399,369,7
1950,Sun 8/9,Congo (Brazzaville),3664,1589,58
1951,Sun 8/9,Congo (Kinshasa),9454,8324,224
1952,Sun 8/9,Costa Rica,23286,7730,235
1953,Sun 8/9,Cote d'Ivoire,16715,12926,105
1954,Sun 8/9,Croatia,5604,4861,157
1955,Sun 8/9,Cuba,2953,2451,88
1956,Sun 8/9,Cyprus,1242,870,19
1957,Sun 8/9,Czechia,18353,12785,390
1958,Sun 8/9,Denmark,14759,13069,617
1959,Sun 8/9,Diamond Princess,712,651,13
1960,Sun 8/9,Djibouti,5344,5106,59
1961,Sun 8/9,Dominica,18,18,0
1962,Sun 8/9,Dominican Republic,79732,43744,1309
1963,Sun 8/9,Ecuador,94459,78552,5922
1964,Sun 8/9,Egypt,95492,52678,5009
1965,Sun 8/9,El Salvador,20423,9626,549
1966,Sun 8/9,Equatorial Guinea,4821,2182,83
1967,Sun 8/9,Eritrea,285,245,0
1968,Sun 8/9,Estonia,2152,1961,63
1969,Sun 8/9,Eswatini,3236,1607,58
1970,Sun 8/9,Ethiopia,22818,10206,407
1971,Sun 8/9,Fiji,27,18,1
1972,Sun 8/9,Finland,7584,6980,331
1973,Sun 8/9,France,235237,82971,30327
1974,Sun 8/9,Gabon,7923,5704,51
1975,Sun 8/9,Gambia,1235,221,23
1976,Sun 8/9,Georgia,1225,1000,17
1977,Sun 8/9,Germany,217288,196783,9202
1978,Sun 8/9,Ghana,41003,38330,215
1979,Sun 8/9,Greece,5623,3804,212
1980,Sun 8/9,Grenada,24,23,0
1981,Sun 8/9,Guatemala,56605,44598,2211
1982,Sun 8/9,Guinea,7930,6898,50
1983,Sun 8/9,Guinea-Bissau,2052,944,29
1984,Sun 8/9,Guyana,568,189,22
1985,Sun 8/9,Haiti,7634,4982,183
1986,Sun 8/9,Holy See,12,12,0
1987,Sun 8/9,Honduras,47454,6597,1495
1988,Sun 8/9,Hungary,4696,3499,602
1989,Sun 8/9,Iceland,1958,1834,10
1990,Sun 8/9,India,2215074,1535743,44386
1991,Sun 8/9,Indonesia,125396,80952,5723
1992,Sun 8/9,Iran,326712,284371,18427
1993,Sun 8/9,Iraq,150115,107775,5392
1994,Sun 8/9,Ireland,26712,23364,1772
1995,Sun 8/9,Israel,83002,57533,600
1996,Sun 8/9,Italy,250566,202098,35205
1997,Sun 8/9,Jamaica,1023,745,14
1998,Sun 8/9,Japan,48782,32867,1047
1999,Sun 8/9,Jordan,1252,1187,11
2000,Sun 8/9,Kazakhstan,99442,72523,1058
2001,Sun 8/9,Kenya,26436,12961,420
2002,Sun 8/9,"Korea, South",14626,13658,305
2003,Sun 8/9,Kosovo,10247,5944,328
2004,Sun 8/9,Kuwait,71713,63519,478
2005,Sun 8/9,Kyrgyzstan,39919,31822,1468
2006,Sun 8/9,Laos,20,19,0
2007,Sun 8/9,Latvia,1290,1070,32
2008,Sun 8/9,Lebanon,6517,2127,78
2009,Sun 8/9,Lesotho,742,175,23
2010,Sun 8/9,Liberia,1237,723,79
2011,Sun 8/9,Libya,5451,701,119
2012,Sun 8/9,Liechtenstein,89,85,1
2013,Sun 8/9,Lithuania,2252,1670,81
2014,Sun 8/9,Luxembourg,7205,5848,120
2015,Sun 8/9,MS Zaandam,9,0,2
2016,Sun 8/9,Madagascar,13086,10816,148
2017,Sun 8/9,Malawi,4658,2375,146
2018,Sun 8/9,Malaysia,9083,8784,125
2019,Sun 8/9,Maldives,5041,2804,19
2020,Sun 8/9,Mali,2567,1962,125
2021,Sun 8/9,Malta,1089,684,9
2022,Sun 8/9,Marshall Islands,0,0,0
2023,Sun 8/9,Mauritania,6523,5527,157
2024,Sun 8/9,Mauritius,344,334,10
2025,Sun 8/9,Mexico,480278,384432,52298
2026,Sun 8/9,Moldova,27660,19300,845
2027,Sun 8/9,Monaco,133,113,4
2028,Sun 8/9,Mongolia,293,263,0
2029,Sun 8/9,Montenegro,3618,2452,64
2030,Sun 8/9,Morocco,33237,23347,498
2031,Sun 8/9,Mozambique,2269,840,16
2032,Sun 8/9,Namibia,2949,704,19
2033,Sun 8/9,Nepal,22972,16353,75
2034,Sun 8/9,Netherlands,59360,237,6178
2035,Sun 8/9,New Zealand,1569,1526,22
2036,Sun 8/9,Nicaragua,3902,2913,123
2037,Sun 8/9,Niger,1158,1057,69
2038,Sun 8/9,Nigeria,46577,33186,945
2039,Sun 8/9,North Macedonia,11839,7664,527
2040,Sun 8/9,Norway,9638,8857,256
2041,Sun 8/9,Oman,81580,74691,513
2042,Sun 8/9,Pakistan,284121,260248,6082
2043,Sun 8/9,Panama,74492,48748,1639
2044,Sun 8/9,Papua New Guinea,214,53,3
2045,Sun 8/9,Paraguay,6907,5222,75
2046,Sun 8/9,Peru,478024,324020,21072
2047,Sun 8/9,Philippines,129913,67673,2270
2048,Sun 8/9,Poland,51791,36691,1807
2049,Sun 8/9,Portugal,52668,38511,1756
2050,Sun 8/9,Qatar,112947,109709,184
2051,Sun 8/9,Romania,61768,30119,2700
2052,Sun 8/9,Russia,885718,692059,14903
2053,Sun 8/9,Rwanda,2140,1346,7
2054,Sun 8/9,Saint Kitts and Nevis,17,16,0
2055,Sun 8/9,Saint Lucia,25,24,0
2056,Sun 8/9,Saint Vincent and the Grenadines,57,52,0
2057,Sun 8/9,San Marino,699,657,42
2058,Sun 8/9,Sao Tome and Principe,878,800,15
2059,Sun 8/9,Saudi Arabia,288690,252039,3167
2060,Sun 8/9,Senegal,11175,7352,232
2061,Sun 8/9,Serbia,28099,0,641
2062,Sun 8/9,Seychelles,126,125,0
2063,Sun 8/9,Sierra Leone,1916,1445,68
2064,Sun 8/9,Singapore,55104,48915,27
2065,Sun 8/9,Slovakia,2596,1864,31
2066,Sun 8/9,Slovenia,2249,1927,127
2067,Sun 8/9,Solomon Islands,0,0,0
2068,Sun 8/9,Somalia,3227,1728,93
2069,Sun 8/9,South Africa,559859,411474,10408
2070,Sun 8/9,South Sudan,2470,1175,47
2071,Sun 8/9,Spain,314362,150376,28503
2072,Sun 8/9,Sri Lanka,2844,2579,11
2073,Sun 8/9,Sudan,11956,6266,781
2074,Sun 8/9,Suriname,2391,1635,29
2075,Sun 8/9,Sweden,79432,0,5791
2076,Sun 8/9,Switzerland,36603,32300,1986
2077,Sun 8/9,Syria,1188,346,52
2078,Sun 8/9,Taiwan*,477,441,7
2079,Sun 8/9,Tajikistan,7745,6484,62
2080,Sun 8/9,Tanzania,509,183,21
2081,Sun 8/9,Thailand,3351,3151,58
2082,Sun 8/9,Timor-Leste,25,24,0
2083,Sun 8/9,Togo,1060,729,23
2084,Sun 8/9,Trinidad and Tobago,279,135,8
2085,Sun 8/9,Tunisia,1697,1263,51
2086,Sun 8/9,Turkey,240804,223759,5844
2087,Sun 8/9,US,5030646,1656864,162986
2088,Sun 8/9,Uganda,1283,1115,7
2089,Sun 8/9,Ukraine,82767,45335,1925
2090,Sun 8/9,United Arab Emirates,62525,56568,357
2091,Sun 8/9,United Kingdom,312574,1451,41363
2092,Sun 8/9,Uruguay,1353,1125,37
2093,Sun 8/9,Uzbekistan,30609,22042,194
2094,Sun 8/9,Vanuatu,0,0,0
2095,Sun 8/9,Venezuela,25805,13356,223
2096,Sun 8/9,Vietnam,841,395,13
2097,Sun 8/9,West Bank and Gaza,14208,7945,97
2098,Sun 8/9,Western Sahara,10,8,1
2099,Sun 8/9,Yemen,1804,913,515
2100,Sun 8/9,Zambia,8085,6698,235
2101,Sun 8/9,Zimbabwe,4649,1437,104
2102,Sun 8/16,Afghanistan,37596,27166,1375
2103,Sun 8/16,Albania,7380,3794,228
2104,Sun 8/16,Algeria,38583,27017,1370
2105,Sun 8/16,Andorra,989,863,53
2106,Sun 8/16,Angola,1906,628,88
2107,Sun 8/16,Antigua and Barbuda,93,88,3
2108,Sun 8/16,Argentina,294569,211702,5703
2109,Sun 8/16,Armenia,41663,34584,818
2110,Sun 8/16,Australia,23558,14085,421
2111,Sun 8/16,Austria,23370,20681,728
2112,Sun 8/16,Azerbaijan,34219,31875,506
2113,Sun 8/16,Bahamas,1315,189,18
2114,Sun 8/16,Bahrain,46835,43128,170
2115,Sun 8/16,Bangladesh,276549,158950,3657
2116,Sun 8/16,Barbados,151,122,7
2117,Sun 8/16,Belarus,69516,67072,610
2118,Sun 8/16,Belgium,78323,17994,9939
2119,Sun 8/16,Belize,452,35,3
2120,Sun 8/16,Benin,2063,1690,39
2121,Sun 8/16,Bhutan,138,102,0
2122,Sun 8/16,Bolivia,100344,36491,4058
2123,Sun 8/16,Bosnia and Herzegovina,15801,9619,471
2124,Sun 8/16,Botswana,1214,120,3
2125,Sun 8/16,Brazil,3340197,2655017,107852
2126,Sun 8/16,Brunei,142,138,3
2127,Sun 8/16,Bulgaria,14365,9186,498
2128,Sun 8/16,Burkina Faso,1267,1013,55
2129,Sun 8/16,Burma,375,329,6
2130,Sun 8/16,Burundi,413,315,1
2131,Sun 8/16,Cabo Verde,3179,2317,35
2132,Sun 8/16,Cambodia,273,238,0
2133,Sun 8/16,Cameroon,18469,16540,401
2134,Sun 8/16,Canada,124004,110202,9074
2135,Sun 8/16,Central African Republic,4652,1728,61
2136,Sun 8/16,Chad,956,865,76
2137,Sun 8/16,Chile,385946,358828,10452
2138,Sun 8/16,China,89375,83200,4703
2139,Sun 8/16,Colombia,468332,287436,15097
2140,Sun 8/16,Comoros,405,379,7
2141,Sun 8/16,Congo (Brazzaville),3831,1625,76
2142,Sun 8/16,Congo (Kinshasa),9676,8705,240
2143,Sun 8/16,Costa Rica,28465,9062,294
2144,Sun 8/16,Cote d'Ivoire,17026,13947,110
2145,Sun 8/16,Croatia,6571,5220,166
2146,Sun 8/16,Cuba,3316,2620,88
2147,Sun 8/16,Cyprus,1339,870,20
2148,Sun 8/16,Czechia,20012,13799,397
2149,Sun 8/16,Denmark,16003,13579,621
2150,Sun 8/16,Diamond Princess,712,651,13
2151,Sun 8/16,Djibouti,5369,5202,59
2152,Sun 8/16,Dominica,18,18,0
2153,Sun 8/16,Dominican Republic,86309,52905,1453
2154,Sun 8/16,Ecuador,101542,87022,6070
2155,Sun 8/16,Egypt,96475,59743,5160
2156,Sun 8/16,El Salvador,22912,10807,612
2157,Sun 8/16,Equatorial Guinea,4821,2182,83
2158,Sun 8/16,Eritrea,285,248,0
2159,Sun 8/16,Estonia,2190,1976,63
2160,Sun 8/16,Eswatini,3839,2268,70
2161,Sun 8/16,Ethiopia,29876,12359,528
2162,Sun 8/16,Fiji,28,20,1
2163,Sun 8/16,Finland,7731,7050,333
2164,Sun 8/16,France,252965,83993,30410
2165,Sun 8/16,Gabon,8225,6277,51
2166,Sun 8/16,Gambia,1872,401,63
2167,Sun 8/16,Georgia,1336,1088,17
2168,Sun 8/16,Germany,225007,201187,9235
2169,Sun 8/16,Ghana,42532,40362,231
2170,Sun 8/16,Greece,7075,3804,228
2171,Sun 8/16,Grenada,24,23,0
2172,Sun 8/16,Guatemala,62562,50692,2379
2173,Sun 8/16,Guinea,8482,7364,51
2174,Sun 8/16,Guinea-Bissau,2117,1015,33
2175,Sun 8/16,Guyana,709,349,23
2176,Sun 8/16,Haiti,7879,5235,196
2177,Sun 8/16,Holy See,12,12,0
2178,Sun 8/16,Honduras,50502,7339,1575
2179,Sun 8/16,Hungary,4916,3623,608
2180,Sun 8/16,Iceland,2011,1880,10
2181,Sun 8/16,India,2647663,1919842,50921
2182,Sun 8/16,Indonesia,139549,93103,6150
2183,Sun 8/16,Iran,343203,297486,19639
2184,Sun 8/16,Iraq,176931,125374,5860
2185,Sun 8/16,Ireland,27257,23364,1774
2186,Sun 8/16,Israel,92680,68510,685
2187,Sun 8/16,Italy,253915,203786,35396
2188,Sun 8/16,Jamaica,1113,764,14
2189,Sun 8/16,Japan,56074,40560,1103
2190,Sun 8/16,Jordan,1378,1236,11
2191,Sun 8/16,Kazakhstan,103033,82777,1269
2192,Sun 8/16,Kenya,30120,16656,474
2193,Sun 8/16,"Korea, South",15515,13917,305
2194,Sun 8/16,Kosovo,11416,7191,401
2195,Sun 8/16,Kuwait,76205,68135,501
2196,Sun 8/16,Kyrgyzstan,41856,34276,1495
2197,Sun 8/16,Laos,22,19,0
2198,Sun 8/16,Latvia,1322,1078,32
2199,Sun 8/16,Lebanon,8881,2724,103
2200,Sun 8/16,Lesotho,903,271,25
2201,Sun 8/16,Liberia,1257,788,82
2202,Sun 8/16,Libya,8172,933,153
2203,Sun 8/16,Liechtenstein,91,87,1
2204,Sun 8/16,Lithuania,2416,1704,81
2205,Sun 8/16,Luxembourg,7458,6500,123
2206,Sun 8/16,MS Zaandam,9,0,2
2207,Sun 8/16,Madagascar,13827,12424,170
2208,Sun 8/16,Malawi,5072,2626,161
2209,Sun 8/16,Malaysia,9200,8859,125
2210,Sun 8/16,Maldives,5785,3349,22
2211,Sun 8/16,Mali,2640,1987,125
2212,Sun 8/16,Malta,1306,749,9
2213,Sun 8/16,Marshall Islands,0,0,0
2214,Sun 8/16,Mauritania,6701,5985,157
2215,Sun 8/16,Mauritius,346,334,10
2216,Sun 8/16,Mexico,522162,424298,56757
2217,Sun 8/16,Moldova,30183,21220,896
2218,Sun 8/16,Monaco,146,114,4
2219,Sun 8/16,Mongolia,298,276,0
2220,Sun 8/16,Montenegro,4035,2910,77
2221,Sun 8/16,Morocco,42489,29344,658
2222,Sun 8/16,Mozambique,2855,1163,19
2223,Sun 8/16,Namibia,4154,2370,35
2224,Sun 8/16,Nepal,26660,17335,104
2225,Sun 8/16,Netherlands,64468,345,6194
2226,Sun 8/16,New Zealand,1631,1531,22
2227,Sun 8/16,Nicaragua,4115,2913,128
2228,Sun 8/16,Niger,1167,1078,69
2229,Sun 8/16,Nigeria,49068,36497,975
2230,Sun 8/16,North Macedonia,12739,9174,544
2231,Sun 8/16,Norway,10005,8857,261
2232,Sun 8/16,Oman,83086,77680,572
2233,Sun 8/16,Pakistan,289215,269087,6175
2234,Sun 8/16,Panama,81940,55001,1767
2235,Sun 8/16,Papua New Guinea,323,110,3
2236,Sun 8/16,Paraguay,9791,6034,138
2237,Sun 8/16,Peru,525803,365367,26075
2238,Sun 8/16,Philippines,161253,112586,2665
2239,Sun 8/16,Poland,56684,39130,1877
2240,Sun 8/16,Portugal,54102,39697,1778
2241,Sun 8/16,Qatar,115080,111794,193
2242,Sun 8/16,Romania,70461,32587,2991
2243,Sun 8/16,Russia,920719,731444,15653
2244,Sun 8/16,Rwanda,2453,1648,8
2245,Sun 8/16,Saint Kitts and Nevis,17,17,0
2246,Sun 8/16,Saint Lucia,25,25,0
2247,Sun 8/16,Saint Vincent and the Grenadines,57,55,0
2248,Sun 8/16,San Marino,699,657,42
2249,Sun 8/16,Sao Tome and Principe,885,818,15
2250,Sun 8/16,Saudi Arabia,298542,266953,3408
2251,Sun 8/16,Senegal,12162,7677,253
2252,Sun 8/16,Serbia,29682,0,674
2253,Sun 8/16,Seychelles,127,126,0
2254,Sun 8/16,Sierra Leone,1956,1506,69
2255,Sun 8/16,Singapore,55747,51953,27
2256,Sun 8/16,Slovakia,2902,1969,31
2257,Sun 8/16,Slovenia,2416,2051,129
2258,Sun 8/16,Solomon Islands,0,0,0
2259,Sun 8/16,Somalia,3256,2374,93
2260,Sun 8/16,South Africa,587345,472377,11839
2261,Sun 8/16,South Sudan,2489,1175,47
2262,Sun 8/16,Spain,342813,150376,28617
2263,Sun 8/16,Sri Lanka,2893,2670,11
2264,Sun 8/16,Sudan,12314,6350,798
2265,Sun 8/16,Suriname,3016,2036,47
2266,Sun 8/16,Sweden,81484,0,5806
2267,Sun 8/16,Switzerland,38124,33300,1991
2268,Sun 8/16,Syria,1677,417,64
2269,Sun 8/16,Taiwan*,484,450,7
2270,Sun 8/16,Tajikistan,8065,6855,64
2271,Sun 8/16,Tanzania,509,183,21
2272,Sun 8/16,Thailand,3378,3194,58
2273,Sun 8/16,Timor-Leste,25,24,0
2274,Sun 8/16,Togo,1147,843,27
2275,Sun 8/16,Trinidad and Tobago,552,140,11
2276,Sun 8/16,Tunisia,2107,1358,54
2277,Sun 8/16,Turkey,249309,230969,5974
2278,Sun 8/16,US,5387615,1833067,170099
2279,Sun 8/16,Uganda,1500,1142,13
2280,Sun 8/16,Ukraine,93490,49346,2100
2281,Sun 8/16,United Arab Emirates,64312,57694,364
2282,Sun 8/16,United Kingdom,320343,1486,41451
2283,Sun 8/16,Uruguay,1440,1200,38
2284,Sun 8/16,Uzbekistan,35329,30973,232
2285,Sun 8/16,Vanuatu,0,0,0
2286,Sun 8/16,Venezuela,33755,22700,281
2287,Sun 8/16,Vietnam,964,456,24
2288,Sun 8/16,West Bank and Gaza,16534,9838,110
2289,Sun 8/16,Western Sahara,10,8,1
2290,Sun 8/16,Yemen,1869,1013,530
2291,Sun 8/16,Zambia,9343,8412,260
2292,Sun 8/16,Zimbabwe,5261,2092,132
2293,Sun 8/23,Afghanistan,37999,28180,1387
2294,Sun 8/23,Albania,8427,4332,250
2295,Sun 8/23,Algeria,41460,29142,1435
2296,Sun 8/23,Andorra,1045,875,53
2297,Sun 8/23,Angola,2171,818,96
2298,Sun 8/23,Antigua and Barbuda,94,89,3
2299,Sun 8/23,Argentina,342154,251400,6985
2300,Sun 8/23,Armenia,42792,35991,852
2301,Sun 8/23,Australia,24915,19233,517
2302,Sun 8/23,Austria,25253,21558,732
2303,Sun 8/23,Azerbaijan,35274,32993,518
2304,Sun 8/23,Bahamas,1784,634,29
2305,Sun 8/23,Bahrain,49330,45981,184
2306,Sun 8/23,Bangladesh,294598,179091,3941
2307,Sun 8/23,Barbados,161,132,7
2308,Sun 8/23,Belarus,70468,68839,642
2309,Sun 8/23,Belgium,81936,18225,9992
2310,Sun 8/23,Belize,686,44,6
2311,Sun 8/23,Benin,2115,1705,39
2312,Sun 8/23,Bhutan,155,112,0
2313,Sun 8/23,Bolivia,109149,45396,4509
2314,Sun 8/23,Bosnia and Herzegovina,17715,11329,532
2315,Sun 8/23,Botswana,1308,136,3
2316,Sun 8/23,Brazil,3605783,2947784,114744
2317,Sun 8/23,Brunei,143,139,3
2318,Sun 8/23,Bulgaria,15287,10338,545
2319,Sun 8/23,Burkina Faso,1320,1043,55
2320,Sun 8/23,Burma,450,341,6
2321,Sun 8/23,Burundi,430,336,1
2322,Sun 8/23,Cabo Verde,3509,2540,37
2323,Sun 8/23,Cambodia,273,263,0
2324,Sun 8/23,Cameroon,18762,16540,408
2325,Sun 8/23,Canada,126817,112836,9119
2326,Sun 8/23,Central African Republic,4679,1755,61
2327,Sun 8/23,Chad,986,870,76
2328,Sun 8/23,Chile,397665,371179,10852
2329,Sun 8/23,China,89695,83988,4711
2330,Sun 8/23,Colombia,541139,374024,17316
2331,Sun 8/23,Comoros,417,396,7
2332,Sun 8/23,Congo (Brazzaville),3850,1625,77
2333,Sun 8/23,Congo (Kinshasa),9830,8934,251
2334,Sun 8/23,Costa Rica,33820,10518,355
2335,Sun 8/23,Cote d'Ivoire,17471,15301,113
2336,Sun 8/23,Croatia,8175,5801,171
2337,Sun 8/23,Cuba,3682,3044,91
2338,Sun 8/23,Cyprus,1421,878,20
2339,Sun 8/23,Czechia,21923,16125,412
2340,Sun 8/23,Denmark,16715,14494,622
2341,Sun 8/23,Diamond Princess,712,651,13
2342,Sun 8/23,Djibouti,5382,5254,60
2343,Sun 8/23,Dominica,19,18,0
2344,Sun 8/23,Dominican Republic,91161,60670,1567
2345,Sun 8/23,Ecuador,107769,94816,6310
2346,Sun 8/23,Egypt,97340,65927,5262
2347,Sun 8/23,El Salvador,24622,12246,661
2348,Sun 8/23,Equatorial Guinea,4926,3795,83
2349,Sun 8/23,Eritrea,306,274,0
2350,Sun 8/23,Estonia,2272,2024,63
2351,Sun 8/23,Eswatini,4225,2898,85
2352,Sun 8/23,Ethiopia,40671,14995,678
2353,Sun 8/23,Fiji,28,23,1
2354,Sun 8/23,Finland,7920,7100,334
2355,Sun 8/23,France,280459,85125,30518
2356,Sun 8/23,Gabon,8388,6734,53
2357,Sun 8/23,Gambia,2685,490,87
2358,Sun 8/23,Georgia,1411,1132,17
2359,Sun 8/23,Germany,234494,207985,9275
2360,Sun 8/23,Ghana,43505,41532,261
2361,Sun 8/23,Greece,8664,3804,242
2362,Sun 8/23,Grenada,24,24,0
2363,Sun 8/23,Guatemala,68188,56778,2594
2364,Sun 8/23,Guinea,8967,7708,53
2365,Sun 8/23,Guinea-Bissau,2149,1015,33
2366,Sun 8/23,Guyana,955,490,31
2367,Sun 8/23,Haiti,8082,5624,196
2368,Sun 8/23,Holy See,12,12,0
2369,Sun 8/23,Honduras,54511,8532,1654
2370,Sun 8/23,Hungary,5155,3695,613
2371,Sun 8/23,Iceland,2064,1939,10
2372,Sun 8/23,India,3106348,2338035,57542
2373,Sun 8/23,Indonesia,153535,107500,6680
2374,Sun 8/23,Iran,358905,309464,20643
2375,Sun 8/23,Iraq,204341,146409,6428
2376,Sun 8/23,Ireland,27969,23364,1777
2377,Sun 8/23,Israel,102663,79514,834
2378,Sun 8/23,Italy,259345,205470,35437
2379,Sun 8/23,Jamaica,1529,819,16
2380,Sun 8/23,Japan,62658,48319,1188
2381,Sun 8/23,Jordan,1609,1320,12
2382,Sun 8/23,Kazakhstan,104718,92598,1415
2383,Sun 8/23,Kenya,32364,18670,548
2384,Sun 8/23,"Korea, South",17665,14219,309
2385,Sun 8/23,Kosovo,12448,8505,467
2386,Sun 8/23,Kuwait,80528,72307,515
2387,Sun 8/23,Kyrgyzstan,43023,36397,1056
2388,Sun 8/23,Laos,22,20,0
2389,Sun 8/23,Latvia,1337,1093,33
2390,Sun 8/23,Lebanon,12698,3625,123
2391,Sun 8/23,Lesotho,1015,472,30
2392,Sun 8/23,Liberia,1286,816,82
2393,Sun 8/23,Libya,10437,1085,188
2394,Sun 8/23,Liechtenstein,99,88,1
2395,Sun 8/23,Lithuania,2635,1766,84
2396,Sun 8/23,Luxembourg,7775,6969,124
2397,Sun 8/23,MS Zaandam,9,0,2
2398,Sun 8/23,Madagascar,14327,13355,178
2399,Sun 8/23,Malawi,5414,3012,168
2400,Sun 8/23,Malaysia,9267,8959,125
2401,Sun 8/23,Maldives,6779,4222,26
2402,Sun 8/23,Mali,2705,2018,125
2403,Sun 8/23,Malta,1612,934,10
2404,Sun 8/23,Marshall Islands,0,0,0
2405,Sun 8/23,Mauritania,6905,6232,158
2406,Sun 8/23,Mauritius,346,335,10
2407,Sun 8/23,Mexico,560164,458123,60480
2408,Sun 8/23,Moldova,33478,22683,940
2409,Sun 8/23,Monaco,154,116,4
2410,Sun 8/23,Mongolia,298,289,0
2411,Sun 8/23,Montenegro,4343,3356,84
2412,Sun 8/23,Morocco,52349,36343,888
2413,Sun 8/23,Mozambique,3395,1503,20
2414,Sun 8/23,Namibia,5854,2509,52
2415,Sun 8/23,Nepal,31935,18631,149
2416,Sun 8/23,Netherlands,68570,642,6225
2417,Sun 8/23,New Zealand,1683,1538,22
2418,Sun 8/23,Nicaragua,4311,2913,133
2419,Sun 8/23,Niger,1172,1083,69
