id,Date,State,Total Confirmed Cases,Total Deaths
3193,Fri 10/23,Arizona,235910,5865
3194,Fri 10/23,Arkansas,104135,1782
3195,Fri 10/23,California,902325,17316
3196,Fri 10/23,Colorado,92067,2233
3197,Fri 10/23,Connecticut,66052,4577
3198,Fri 10/23,Delaware,23687,678
3199,Fri 10/23,District of Columbia,16609,642
3200,Fri 10/23,Florida,771772,16339
3201,Fri 10/23,Georgia,357319,7584
3202,Fri 10/23,Guam,5110,70
3203,Fri 10/23,Hawaii,14617,208
3204,Fri 10/23,Idaho,58083,568
3205,Fri 10/23,Illinois,370134,9704
3206,Fri 10/23,Indiana,160145,4092
3207,Fri 10/23,Iowa,113596,1629
3208,Fri 10/23,Kansas,78122,975
3209,Fri 10/23,Kentucky,96043,1462
3210,Fri 10/23,Louisiana,182603,5820
3211,Fri 10/23,Maine,6095,146
3212,Fri 10/23,Maryland,139185,4078
3213,Fri 10/23,Massachusetts,148285,9830
3214,Fri 10/23,Michigan,172128,7485
3215,Fri 10/23,Minnesota,129916,2367
3216,Fri 10/23,Mississippi,113876,3238
3217,Fri 10/23,Missouri,171871,2764
3218,Fri 10/23,Montana,26600,283
3219,Fri 10/23,Nebraska,62511,594
3220,Fri 10/23,Nevada,94044,1739
3221,Fri 10/23,New Hampshire,10112,471
3222,Fri 10/23,New Jersey,227219,16273
3223,Fri 10/23,New Mexico,40168,960
3224,Fri 10/23,New York,496510,33038
3225,Fri 10/23,North Carolina,255534,4140
3226,Fri 10/23,North Dakota,35944,445
3227,Fri 10/23,Northern Mariana Islands,88,2
3228,Fri 10/23,Ohio,192948,5184
3229,Fri 10/23,Oklahoma,113856,1234
3230,Fri 10/23,Oregon,41357,651
3231,Fri 10/23,Pennsylvania,195659,8695
3232,Fri 10/23,Puerto Rico,60984,791
3233,Fri 10/23,Rhode Island,30118,1177
3234,Fri 10/23,South Carolina,168549,3777
3235,Fri 10/23,South Dakota,37202,356
3236,Fri 10/23,Tennessee,237607,3043
3237,Fri 10/23,Texas,899313,17873
3238,Fri 10/23,Utah,101574,567
3239,Fri 10/23,Vermont,2016,58
3240,Fri 10/23,Virgin Islands,1346,21
3241,Fri 10/23,Virginia,171284,3539
3242,Fri 10/23,Washington,106189,2396
3243,Fri 10/23,West Virginia,21392,422
3244,Fri 10/23,Wisconsin,200479,1776
3245,Fri 10/23,Wyoming,10545,68
3246,Sat 10/24,Alabama,183276,2866
3247,Sat 10/24,Alaska,13439,64
3248,Sat 10/24,Arizona,236898,5870
3249,Sat 10/24,Arkansas,105318,1797
3250,Sat 10/24,California,906644,17345
3251,Sat 10/24,Colorado,93989,2241
3252,Sat 10/24,Connecticut,66052,4577
3253,Sat 10/24,Delaware,23847,680
3254,Sat 10/24,District of Columbia,16706,642
3255,Sat 10/24,Florida,776243,16416
3256,Sat 10/24,Georgia,359001,7625
3257,Sat 10/24,Guam,5144,72
3258,Sat 10/24,Hawaii,14706,211
3259,Sat 10/24,Idaho,58964,573
3260,Sat 10/24,Illinois,376034,9765
3261,Sat 10/24,Indiana,162886,4118
3262,Sat 10/24,Iowa,114952,1634
3263,Sat 10/24,Kansas,78177,975
3264,Sat 10/24,Kentucky,97501,1469
3265,Sat 10/24,Louisiana,182603,5820
3266,Sat 10/24,Maine,6137,146
3267,Sat 10/24,Maryland,139859,4091
3268,Sat 10/24,Massachusetts,149488,9839
3269,Sat 10/24,Michigan,175385,7522
3270,Sat 10/24,Minnesota,132175,2381
3271,Sat 10/24,Mississippi,115088,3255
3272,Sat 10/24,Missouri,173746,2854
3273,Sat 10/24,Montana,27149,295
3274,Sat 10/24,Nebraska,63215,603
3275,Sat 10/24,Nevada,94935,1746
3276,Sat 10/24,New Hampshire,10238,473
3277,Sat 10/24,New Jersey,229128,16281
3278,Sat 10/24,New Mexico,41040,965
3279,Sat 10/24,New York,498568,33049
3280,Sat 10/24,North Carolina,258439,4170
3281,Sat 10/24,North Dakota,36879,453
3282,Sat 10/24,Northern Mariana Islands,88,2
3283,Sat 10/24,Ohio,195806,5206
3284,Sat 10/24,Oklahoma,115685,1245
3285,Sat 10/24,Oregon,41739,654
3286,Sat 10/24,Pennsylvania,197370,8721
3287,Sat 10/24,Puerto Rico,61280,794
3288,Sat 10/24,Rhode Island,30118,1177
3289,Sat 10/24,South Carolina,169341,3793
3290,Sat 10/24,South Dakota,38141,366
3291,Sat 10/24,Tennessee,240191,3067
3292,Sat 10/24,Texas,906638,17998
3293,Sat 10/24,Utah,103137,568
3294,Sat 10/24,Vermont,2043,58
3295,Sat 10/24,Virgin Islands,1346,21
3296,Sat 10/24,Virginia,172372,3578
3297,Sat 10/24,Washington,106772,2396
3298,Sat 10/24,West Virginia,21712,422
3299,Sat 10/24,Wisconsin,205139,1804
3300,Sat 10/24,Wyoming,10805,68
3301,Sun 10/25,Alabama,184355,2866
3302,Sun 10/25,Alaska,13968,64
3303,Sun 10/25,Arizona,238200,5874
3304,Sun 10/25,Arkansas,106115,1812
3305,Sun 10/25,California,909344,17358
3306,Sun 10/25,Colorado,95742,2244
3307,Sun 10/25,Connecticut,66052,4577
3308,Sun 10/25,Delaware,23961,681
3309,Sun 10/25,District of Columbia,16767,642
3310,Sun 10/25,Florida,778628,16428
3311,Sun 10/25,Georgia,360344,7626
3312,Sun 10/25,Guam,5185,72
3313,Sun 10/25,Hawaii,14823,211
3314,Sun 10/25,Idaho,59344,574
3315,Sun 10/25,Illinois,380065,9788
3316,Sun 10/25,Indiana,165038,4130
3317,Sun 10/25,Iowa,116238,1635
3318,Sun 10/25,Kansas,78241,975
3319,Sun 10/25,Kentucky,98730,1472
3320,Sun 10/25,Louisiana,183575,5837
3321,Sun 10/25,Maine,6201,146
3322,Sun 10/25,Maryland,140770,4096
3323,Sun 10/25,Massachusetts,150565,9864
3324,Sun 10/25,Michigan,175515,7522
3325,Sun 10/25,Minnesota,133855,2402
3326,Sun 10/25,Mississippi,115088,3255
3327,Sun 10/25,Missouri,175243,2857
3328,Sun 10/25,Montana,27880,298
3329,Sun 10/25,Nebraska,63797,604
3330,Sun 10/25,Nevada,95798,1748
3331,Sun 10/25,New Hampshire,10328,473
3332,Sun 10/25,New Jersey,230257,16285
3333,Sun 10/25,New Mexico,41863,967
3334,Sun 10/25,New York,500201,33059
3335,Sun 10/25,North Carolina,260128,4183
3336,Sun 10/25,North Dakota,37724,461
3337,Sun 10/25,Northern Mariana Islands,88,2
3338,Sun 10/25,Ohio,198115,5206
3339,Sun 10/25,Oklahoma,116736,1249
3340,Sun 10/25,Oregon,42101,654
3341,Sun 10/25,Pennsylvania,198756,8730
3342,Sun 10/25,Puerto Rico,62503,801
3343,Sun 10/25,Rhode Island,30118,1177
3344,Sun 10/25,South Carolina,170678,3802
3345,Sun 10/25,South Dakota,39203,375
3346,Sun 10/25,Tennessee,243508,3105
3347,Sun 10/25,Texas,910573,18042
3348,Sun 10/25,Utah,105053,572
3349,Sun 10/25,Vermont,2073,58
3350,Sun 10/25,Virgin Islands,1346,21
3351,Sun 10/25,Virginia,173371,3579
3352,Sun 10/25,Washington,107270,2396
3353,Sun 10/25,West Virginia,21906,423
3354,Sun 10/25,Wisconsin,208917,1814
3355,Sun 10/25,Wyoming,11041,68
3356,Mon 10/26,Alabama,185322,2866
3357,Mon 10/26,Alaska,14316,64
3358,Mon 10/26,Arizona,239193,5875
3359,Mon 10/26,Arkansas,106727,1833
3360,Mon 10/26,California,913699,17398
3361,Mon 10/26,Colorado,97686,2255
3362,Mon 10/26,Connecticut,68099,4589
3363,Mon 10/26,Delaware,24168,685
3364,Mon 10/26,District of Columbia,16812,642
3365,Mon 10/26,Florida,782005,16448
3366,Mon 10/26,Georgia,364275,7644
3367,Mon 10/26,Guam,5305,76
3368,Mon 10/26,Hawaii,14858,211
3369,Mon 10/26,Idaho,60400,582
3370,Mon 10/26,Illinois,385084,9811
3371,Mon 10/26,Indiana,167010,4143
3372,Mon 10/26,Iowa,117198,1657
3373,Mon 10/26,Kansas,80473,976
3374,Mon 10/26,Kentucky,99965,1480
3375,Mon 10/26,Louisiana,183802,5854
3376,Mon 10/26,Maine,6254,146
3377,Mon 10/26,Maryland,141334,4099
3378,Mon 10/26,Massachusetts,151777,9881
3379,Mon 10/26,Michigan,179624,7551
3380,Mon 10/26,Minnesota,135425,2406
3381,Mon 10/26,Mississippi,115763,3263
3382,Mon 10/26,Missouri,177733,2869
3383,Mon 10/26,Montana,28580,304
3384,Mon 10/26,Nebraska,64506,609
3385,Mon 10/26,Nevada,96330,1751
3386,Mon 10/26,New Hampshire,10397,475
3387,Mon 10/26,New Jersey,231473,16292
3388,Mon 10/26,New Mexico,42586,976
3389,Mon 10/26,New York,501393,33073
3390,Mon 10/26,North Carolina,262159,4200
3391,Mon 10/26,North Dakota,38246,466
3392,Mon 10/26,Northern Mariana Islands,92,2
3393,Mon 10/26,Ohio,200231,5217
3394,Mon 10/26,Oklahoma,117399,1251
3395,Mon 10/26,Oregon,42454,657
3396,Mon 10/26,Pennsylvania,201248,8737
3397,Mon 10/26,Puerto Rico,63135,804
3398,Mon 10/26,Rhode Island,31024,1184
3399,Mon 10/26,South Carolina,171501,3823
3400,Mon 10/26,South Dakota,39741,375
3401,Mon 10/26,Tennessee,245760,3132
3402,Mon 10/26,Texas,917167,18077
3403,Mon 10/26,Utah,106083,575
3404,Mon 10/26,Vermont,2083,58
3405,Mon 10/26,Virgin Islands,1348,21
3406,Mon 10/26,Virginia,174275,3581
3407,Mon 10/26,Washington,108393,2428
3408,Mon 10/26,West Virginia,22223,424
3409,Mon 10/26,Wisconsin,212116,1825
3410,Mon 10/26,Wyoming,11477,77
3411,Tue 10/27,Alabama,186437,2892
3412,Tue 10/27,Alaska,14699,66
3413,Tue 10/27,Arizona,240158,5891
3414,Tue 10/27,Arkansas,107679,1857
3415,Tue 10/27,California,918627,17478
3416,Tue 10/27,Colorado,99111,2265
3417,Tue 10/27,Connecticut,68637,4595
3418,Tue 10/27,Delaware,24249,686
3419,Tue 10/27,District of Columbia,16906,644
3420,Tue 10/27,Florida,786303,16504
3421,Tue 10/27,Georgia,365498,7661
3422,Tue 10/27,Guam,5387,76
3423,Tue 10/27,Hawaii,14920,214
3424,Tue 10/27,Idaho,61282,588
3425,Tue 10/27,Illinois,389088,9860
3426,Tue 10/27,Indiana,168996,4194
3427,Tue 10/27,Iowa,118852,1680
3428,Tue 10/27,Kansas,80761,979
3429,Tue 10/27,Kentucky,101700,1493
3430,Tue 10/27,Louisiana,184724,5872
3431,Tue 10/27,Maine,6311,146
3432,Tue 10/27,Maryland,142237,4108
3433,Tue 10/27,Massachusetts,153037,9888
3434,Tue 10/27,Michigan,182284,7585
3435,Tue 10/27,Minnesota,137589,2421
3436,Tue 10/27,Mississippi,116617,3283
3437,Tue 10/27,Missouri,179457,2912
3438,Tue 10/27,Montana,29422,309
3439,Tue 10/27,Nebraska,65376,623
3440,Tue 10/27,Nevada,97138,1757
3441,Tue 10/27,New Hampshire,10530,475
3442,Tue 10/27,New Jersey,233120,16306
3443,Tue 10/27,New Mexico,43169,980
3444,Tue 10/27,New York,503387,33092
3445,Tue 10/27,North Carolina,264334,4236
3446,Tue 10/27,North Dakota,39135,481
3447,Tue 10/27,Northern Mariana Islands,92,2
3448,Tue 10/27,Ohio,202740,5239
3449,Tue 10/27,Oklahoma,118409,1273
3450,Tue 10/27,Oregon,42821,665
3451,Tue 10/27,Pennsylvania,203520,8760
3452,Tue 10/27,Puerto Rico,63497,808
3453,Tue 10/27,Rhode Island,31445,1188
3454,Tue 10/27,South Carolina,172579,3842
3455,Tue 10/27,South Dakota,40730,375
3456,Tue 10/27,Tennessee,247688,3176
3457,Tue 10/27,Texas,924458,18155
3458,Tue 10/27,Utah,107246,579
3459,Tue 10/27,Vermont,2113,58
3460,Tue 10/27,Virgin Islands,1351,21
3461,Tue 10/27,Virginia,175409,3600
3462,Tue 10/27,Washington,108966,2438
3463,Tue 10/27,West Virginia,22706,432
3464,Tue 10/27,Wisconsin,217447,1896
3465,Tue 10/27,Wyoming,11806,77
3466,Wed 10/28,Alabama,187706,2911
3467,Wed 10/28,Alaska,15053,67
3468,Wed 10/28,Arizona,241259,5906
3469,Wed 10/28,Arkansas,108640,1875
3470,Wed 10/28,California,922680,17541
3471,Wed 10/28,Colorado,100614,2277
3472,Wed 10/28,Connecticut,69127,4604
3473,Wed 10/28,Delaware,24392,688
3474,Wed 10/28,District of Columbia,16973,644
3475,Wed 10/28,Florida,790418,16570
3476,Wed 10/28,Georgia,367126,7692
3477,Wed 10/28,Guam,5435,77
3478,Wed 10/28,Hawaii,14975,212
3479,Wed 10/28,Idaho,62197,600
3480,Wed 10/28,Illinois,395204,9912
3481,Wed 10/28,Indiana,171566,4227
3482,Wed 10/28,Iowa,120911,1691
3483,Wed 10/28,Kansas,83485,1007
3484,Wed 10/28,Kentucky,103685,1509
3485,Wed 10/28,Louisiana,185822,5890
3486,Wed 10/28,Maine,6387,146
3487,Wed 10/28,Maryland,142918,4115
3488,Wed 10/28,Massachusetts,154218,9924
3489,Wed 10/28,Michigan,185818,7606
3490,Wed 10/28,Minnesota,139497,2440
3491,Wed 10/28,Mississippi,117617,3302
3492,Wed 10/28,Missouri,181877,2940
3493,Wed 10/28,Montana,30051,326
3494,Wed 10/28,Nebraska,66545,629
3495,Wed 10/28,Nevada,97824,1767
3496,Wed 10/28,New Hampshire,10641,478
3497,Wed 10/28,New Jersey,234790,16324
3498,Wed 10/28,New Mexico,43826,991
3499,Wed 10/28,New York,505416,33107
3500,Wed 10/28,North Carolina,266566,4275
3501,Wed 10/28,North Dakota,39912,493
3502,Wed 10/28,Northern Mariana Islands,92,2
3503,Wed 10/28,Ohio,205347,5256
3504,Wed 10/28,Oklahoma,119152,1286
3505,Wed 10/28,Oregon,43228,673
3506,Wed 10/28,Pennsylvania,205852,8789
3507,Wed 10/28,Puerto Rico,63587,813
3508,Wed 10/28,Rhode Island,31944,1192
3509,Wed 10/28,South Carolina,173491,3876
3510,Wed 10/28,South Dakota,42000,384
3511,Wed 10/28,Tennessee,250269,3209
3512,Wed 10/28,Texas,932206,18251
3513,Wed 10/28,Utah,108863,588
3514,Wed 10/28,Vermont,2120,58
3515,Wed 10/28,Virgin Islands,1353,21
3516,Wed 10/28,Virginia,176754,3616
3517,Wed 10/28,Washington,109865,2454
3518,Wed 10/28,West Virginia,23064,436
3519,Wed 10/28,Wisconsin,221578,1953
3520,Wed 10/28,Wyoming,12146,77
3521,Thu 10/29,Alabama,189149,2914
3522,Thu 10/29,Alaska,15417,72
3523,Thu 10/29,Arizona,242510,5920
3524,Thu 10/29,Arkansas,109712,1894
3525,Thu 10/29,California,926893,17567
3526,Thu 10/29,Colorado,102665,2295
3527,Thu 10/29,Connecticut,70446,4609
3528,Thu 10/29,Delaware,24553,689
3529,Thu 10/29,District of Columbia,17074,645
3530,Thu 10/29,Florida,794616,16647
3531,Thu 10/29,Georgia,368840,7737
3532,Thu 10/29,Guam,5518,79
3533,Thu 10/29,Hawaii,15046,214
3534,Thu 10/29,Idaho,63195,618
3535,Thu 10/29,Illinois,401622,9963
3536,Thu 10/29,Indiana,175190,4260
3537,Thu 10/29,Iowa,123232,1705
3538,Thu 10/29,Kansas,83838,1008
3539,Thu 10/29,Kentucky,105517,1524
3540,Thu 10/29,Louisiana,186216,5908
3541,Thu 10/29,Maine,6467,146
3542,Thu 10/29,Maryland,143875,4127
3543,Thu 10/29,Massachusetts,155564,9951
3544,Thu 10/29,Michigan,189926,7651
3545,Thu 10/29,Minnesota,142364,2472
3546,Thu 10/29,Mississippi,118587,3310
3547,Thu 10/29,Missouri,184847,2978
3548,Thu 10/29,Montana,30932,339
3549,Thu 10/29,Nebraska,68150,641
3550,Thu 10/29,Nevada,98814,1770
3551,Thu 10/29,New Hampshire,10768,482
3552,Thu 10/29,New Jersey,236340,16332
3553,Thu 10/29,New Mexico,44904,994
3554,Thu 10/29,New York,507913,33128
3555,Thu 10/29,North Carolina,269419,4307
3556,Thu 10/29,North Dakota,41135,504
3557,Thu 10/29,Northern Mariana Islands,92,2
3558,Thu 10/29,Ohio,208937,5275
3559,Thu 10/29,Oklahoma,120193,1306
3560,Thu 10/29,Oregon,43793,674
3561,Thu 10/29,Pennsylvania,208087,8828
3562,Thu 10/29,Puerto Rico,64798,814
3563,Thu 10/29,Rhode Island,32312,1195
3564,Thu 10/29,South Carolina,174591,3889
3565,Thu 10/29,South Dakota,43000,403
3566,Thu 10/29,Tennessee,252727,3229
3567,Thu 10/29,Texas,939292,18372
3568,Thu 10/29,Utah,110666,598
3569,Thu 10/29,Vermont,2141,58
3570,Thu 10/29,Virgin Islands,1353,21
3571,Thu 10/29,Virginia,178183,3636
3572,Thu 10/29,Washington,110748,2463
3573,Thu 10/29,West Virginia,23466,443
3574,Thu 10/29,Wisconsin,226712,2008
3575,Thu 10/29,Wyoming,12507,87
3576,Fri 10/30,Alabama,190496,2932
3577,Fri 10/30,Alaska,15803,76
3578,Fri 10/30,Arizona,244099,5934
3579,Fri 10/30,Arkansas,110874,1900
3580,Fri 10/30,California,931826,17627
3581,Fri 10/30,Colorado,104927,2302
3582,Fri 10/30,Connecticut,71207,4616
3583,Fri 10/30,Delaware,24751,704
3584,Fri 10/30,District of Columbia,17144,646
3585,Fri 10/30,Florida,800208,16719
3586,Fri 10/30,Georgia,370157,7768
3587,Fri 10/30,Guam,5597,80
3588,Fri 10/30,Hawaii,15145,215
3589,Fri 10/30,Idaho,64175,627
3590,Fri 10/30,Illinois,410141,10012
3591,Fri 10/30,Indiana,178372,4286
3592,Fri 10/30,Iowa,125973,1714
3593,Fri 10/30,Kansas,86768,1029
3594,Fri 10/30,Kentucky,107620,1543
3595,Fri 10/30,Louisiana,186649,5919
3596,Fri 10/30,Maine,6570,146
3597,Fri 10/30,Maryland,144800,4137
3598,Fri 10/30,Massachusetts,157146,9975
3599,Fri 10/30,Michigan,193360,7664
3600,Fri 10/30,Minnesota,145519,2491
3601,Fri 10/30,Mississippi,119336,3328
3602,Fri 10/30,Missouri,187830,3014
3603,Fri 10/30,Montana,31995,368
3604,Fri 10/30,Nebraska,69645,646
3605,Fri 10/30,Nevada,100038,1777
3606,Fri 10/30,New Hampshire,10884,482
3607,Fri 10/30,New Jersey,238316,16339
3608,Fri 10/30,New Mexico,45909,1007
3609,Fri 10/30,New York,510171,33143
3610,Fri 10/30,North Carolina,272231,4354
3611,Fri 10/30,North Dakota,42488,517
3612,Fri 10/30,Northern Mariana Islands,92,2
3613,Fri 10/30,Ohio,212782,5291
3614,Fri 10/30,Oklahoma,121495,1326
3615,Fri 10/30,Oregon,44388,677
3616,Fri 10/30,Pennsylvania,210586,8860
3617,Fri 10/30,Puerto Rico,65743,820
3618,Fri 10/30,Rhode Island,32874,1201
3619,Fri 10/30,South Carolina,175594,3896
3620,Fri 10/30,South Dakota,44559,415
3621,Fri 10/30,Tennessee,255332,3307
3622,Fri 10/30,Texas,945948,18477
3623,Fri 10/30,Utah,112932,601
3624,Fri 10/30,Vermont,2155,58
3625,Fri 10/30,Virgin Islands,1362,21
3626,Fri 10/30,Virginia,179639,3643
3627,Fri 10/30,Washington,111893,2468
3628,Fri 10/30,West Virginia,23990,451
3629,Fri 10/30,Wisconsin,232092,2034
3630,Fri 10/30,Wyoming,13028,87
3631,Sat 10/31,Alabama,192285,2967
3632,Sat 10/31,Alaska,16247,77
3633,Sat 10/31,Arizona,245962,5979
3634,Sat 10/31,Arkansas,112190,1925
3635,Sat 10/31,California,935248,17661
3636,Sat 10/31,Colorado,107844,2309
3637,Sat 10/31,Connecticut,71207,4616
3638,Sat 10/31,Delaware,24951,708
3639,Sat 10/31,District of Columbia,17266,646
3640,Sat 10/31,Florida,802539,16760
3641,Sat 10/31,Georgia,372631,7790
3642,Sat 10/31,Guam,5650,80
3643,Sat 10/31,Hawaii,15207,218
3644,Sat 10/31,Idaho,64797,630
3645,Sat 10/31,Illinois,416557,10030
3646,Sat 10/31,Indiana,181837,4332
3647,Sat 10/31,Iowa,128798,1716
3648,Sat 10/31,Kansas,86771,1029
3649,Sat 10/31,Kentucky,109244,1551
3650,Sat 10/31,Louisiana,186649,5919
3651,Sat 10/31,Maine,6668,147
3652,Sat 10/31,Maryland,145593,4147
3653,Sat 10/31,Massachusetts,158576,9991
3654,Sat 10/31,Michigan,197164,7699
3655,Sat 10/31,Minnesota,148526,2511
3656,Sat 10/31,Mississippi,120160,3334
3657,Sat 10/31,Missouri,189925,3090
3658,Sat 10/31,Montana,32801,377
3659,Sat 10/31,Nebraska,70732,652
3660,Sat 10/31,Nevada,100844,1779
3661,Sat 10/31,New Hampshire,11084,483
3662,Sat 10/31,New Jersey,239679,16350
3663,Sat 10/31,New Mexico,46490,1018
3664,Sat 10/31,New York,512223,33152
3665,Sat 10/31,North Carolina,274805,4400
3666,Sat 10/31,North Dakota,43921,529
3667,Sat 10/31,Northern Mariana Islands,92,2
3668,Sat 10/31,Ohio,215697,5301
3669,Sat 10/31,Oklahoma,122762,1337
3670,Sat 10/31,Oregon,44923,690
3671,Sat 10/31,Pennsylvania,212816,8883
3672,Sat 10/31,Puerto Rico,66128,822
3673,Sat 10/31,Rhode Island,32874,1201
3674,Sat 10/31,South Carolina,176612,3935
3675,Sat 10/31,South Dakota,45992,425
3676,Sat 10/31,Tennessee,256923,3322
3677,Sat 10/31,Texas,953439,18549
3678,Sat 10/31,Utah,114670,604
3679,Sat 10/31,Vermont,2179,58
3680,Sat 10/31,Virgin Islands,1376,21
3681,Sat 10/31,Virginia,181190,3654
3682,Sat 10/31,Washington,112580,2468
3683,Sat 10/31,West Virginia,24460,457
3684,Sat 10/31,Wisconsin,237870,2092
3685,Sat 10/31,Wyoming,13298,87
3686,Sun 11/1,Alabama,193985,2973
3687,Sun 11/1,Alaska,16597,78
3688,Sun 11/1,Arizona,247484,5981
3689,Sun 11/1,Arkansas,113057,1958
3690,Sun 11/1,California,938883,17671
3691,Sun 11/1,Colorado,110640,2312
3692,Sun 11/1,Connecticut,71207,4616
3693,Sun 11/1,Delaware,25126,710
3694,Sun 11/1,District of Columbia,17369,646
3695,Sun 11/1,Florida,807404,16788
3696,Sun 11/1,Georgia,373700,7792
3697,Sun 11/1,Guam,5659,80
3698,Sun 11/1,Hawaii,15287,218
3699,Sun 11/1,Idaho,65272,631
3700,Sun 11/1,Illinois,424860,10091
3701,Sun 11/1,Indiana,184589,4364
3702,Sun 11/1,Iowa,131097,1733
3703,Sun 11/1,Kansas,86809,1029
3704,Sun 11/1,Kentucky,110600,1554
3705,Sun 11/1,Louisiana,187720,5926
3706,Sun 11/1,Maine,6715,147
3707,Sun 11/1,Maryland,146627,4152
3708,Sun 11/1,Massachusetts,159707,10013
3709,Sun 11/1,Michigan,197501,7700
3710,Sun 11/1,Minnesota,150726,2529
3711,Sun 11/1,Mississippi,120500,3348
3712,Sun 11/1,Missouri,192141,3091
3713,Sun 11/1,Montana,33495,378
3714,Sun 11/1,Nebraska,71666,658
3715,Sun 11/1,Nevada,101594,1783
3716,Sun 11/1,New Hampshire,11214,483
3717,Sun 11/1,New Jersey,241422,16354
3718,Sun 11/1,New Mexico,47232,1026
3719,Sun 11/1,New York,514482,33174
3720,Sun 11/1,North Carolina,276706,4405
3721,Sun 11/1,North Dakota,45048,536
3722,Sun 11/1,Northern Mariana Islands,96,2
3723,Sun 11/1,Ohio,219000,5303
3724,Sun 11/1,Oklahoma,124111,1345
3725,Sun 11/1,Oregon,45419,691
3726,Sun 11/1,Pennsylvania,214500,8888
3727,Sun 11/1,Puerto Rico,66661,832
3728,Sun 11/1,Rhode Island,32874,1201
3729,Sun 11/1,South Carolina,178023,3936
3730,Sun 11/1,South Dakota,47324,437
3731,Sun 11/1,Tennessee,257658,3322
3732,Sun 11/1,Texas,957789,18582
3733,Sun 11/1,Utah,116510,614
3734,Sun 11/1,Vermont,2196,58
3735,Sun 11/1,Virgin Islands,1376,21
3736,Sun 11/1,Virginia,182392,3655
3737,Sun 11/1,Washington,113109,2468
3738,Sun 11/1,West Virginia,24883,457
3739,Sun 11/1,Wisconsin,241423,2110
3740,Sun 11/1,Wyoming,13723,87
3741,Mon 11/2,Alabama,194892,2973
3742,Mon 11/2,Alaska,16948,79
3743,Mon 11/2,Arizona,248293,5982
3744,Mon 11/2,Arkansas,113641,1985
3745,Mon 11/2,California,944141,17700
3746,Mon 11/2,Colorado,112821,2320
3747,Mon 11/2,Connecticut,73858,4627
3748,Mon 11/2,Delaware,25311,710
3749,Mon 11/2,District of Columbia,17438,647
3750,Mon 11/2,Florida,812055,16833
3751,Mon 11/2,Georgia,377261,7810
3752,Mon 11/2,Guam,5662,80
3753,Mon 11/2,Hawaii,15359,218
3754,Mon 11/2,Idaho,66249,641
3755,Mon 11/2,Illinois,431281,10115
3756,Mon 11/2,Indiana,187665,4390
3757,Mon 11/2,Iowa,132697,1755
3758,Mon 11/2,Kansas,90613,1046
3759,Mon 11/2,Kentucky,111816,1565
3760,Mon 11/2,Louisiana,187995,5934
3761,Mon 11/2,Maine,6799,148
3762,Mon 11/2,Maryland,147477,4155
3763,Mon 11/2,Massachusetts,160549,10023
3764,Mon 11/2,Michigan,204135,7716
3765,Mon 11/2,Minnesota,153674,2538
3766,Mon 11/2,Mississippi,120865,3348
3767,Mon 11/2,Missouri,195938,3101
3768,Mon 11/2,Montana,34317,387
3769,Mon 11/2,Nebraska,72631,659
3770,Mon 11/2,Nevada,102243,1785
3771,Mon 11/2,New Hampshire,11320,483
3772,Mon 11/2,New Jersey,242790,16357
3773,Mon 11/2,New Mexico,48104,1036
3774,Mon 11/2,New York,516114,33187
3775,Mon 11/2,North Carolina,278477,4413
3776,Mon 11/2,North Dakota,46020,545
3777,Mon 11/2,Northern Mariana Islands,96,2
3778,Mon 11/2,Ohio,221909,5340
3779,Mon 11/2,Oklahoma,125195,1354
3780,Mon 11/2,Oregon,45978,694
3781,Mon 11/2,Pennsylvania,217243,8893
3782,Mon 11/2,Puerto Rico,68172,839
3783,Mon 11/2,Rhode Island,34120,1210
3784,Mon 11/2,South Carolina,178917,3946
3785,Mon 11/2,South Dakota,47850,438
3786,Mon 11/2,Tennessee,260275,3347
3787,Mon 11/2,Texas,965727,18626
3788,Mon 11/2,Utah,117767,614
3789,Mon 11/2,Vermont,2219,58
3790,Mon 11/2,Virgin Islands,1376,21
3791,Mon 11/2,Virginia,183418,3658
3792,Mon 11/2,Washington,114787,2484
3793,Mon 11/2,West Virginia,25235,458
3794,Mon 11/2,Wisconsin,244974,2117
3795,Mon 11/2,Wyoming,14167,87
3796,Tue 11/3,Alabama,195929,2987
3797,Tue 11/3,Alaska,17339,79
3798,Tue 11/3,Arizona,249841,6022
3799,Tue 11/3,Arkansas,114519,2003
3800,Tue 11/3,California,949383,17751
3801,Tue 11/3,Colorado,115364,2337
3802,Tue 11/3,Connecticut,74843,4635
3803,Tue 11/3,Delaware,25426,712
3804,Tue 11/3,District of Columbia,17524,647
3805,Tue 11/3,Florida,816692,16889
3806,Tue 11/3,Georgia,378894,7837
3807,Tue 11/3,Guam,5781,81
3808,Tue 11/3,Hawaii,15441,218
3809,Tue 11/3,Idaho,67504,649
3810,Tue 11/3,Illinois,437879,10177
3811,Tue 11/3,Indiana,190555,4439
3812,Tue 11/3,Iowa,134576,1780
3813,Tue 11/3,Kansas,91072,1051
3814,Tue 11/3,Kentucky,113457,1578
3815,Tue 11/3,Louisiana,189148,5951
3816,Tue 11/3,Maine,6926,148
3817,Tue 11/3,Maryland,148249,4162
3818,Tue 11/3,Massachusetts,161585,10035
3819,Tue 11/3,Michigan,207799,7758
3820,Tue 11/3,Minnesota,157150,2553
3821,Tue 11/3,Mississippi,121509,3384
3822,Tue 11/3,Missouri,198312,3136
