id,Provider,Location,Latitude,Longitude,Access Location,Borough,Neighborhood,Postal Code
2186,ALTICEUSA,ROOF OF AQUARIUM,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2187,ALTICEUSA,ROOF OF AQUARIUM,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2188,ALTICEUSA,ROOF OF AQUARIUM,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2189,ALTICEUSA,ROOF OF AQUARIUM,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2190,ALTICEUSA,ROOF OF PAUL'S DAUGHTER,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2191,ALTICEUSA,ROOF OF PAUL'S DAUGHTER,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2192,ALTICEUSA,ROOF OF CONEY ISLAND CONES,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2193,ALTICEUSA,ROOF OF CONEY ISLAND CONES,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2194,ALTICEUSA,ROOF OF CONEY ISLAND CONES,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2195,ALTICEUSA,ROOF OF NATHANS-REAR,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2196,ALTICEUSA,ROOF OF CONEY ISLAND BEACH SHOP-REAR,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2197,ALTICEUSA,CROOF OF  NATHANS-FRONT,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2198,ALTICEUSA,ROOF OF GIFT SHOP,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2199,ALTICEUSA,ROOF OF RUBYS,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2200,ALTICEUSA,ROOF OF CONEY ISLAND BEACH SHOP-REAR,40.57,-73.98,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2201,ALTICEUSA,ROOF OF ABE STARK ICE RINK-RIGHT SIDE MIDDLE,40.57,-73.99,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2202,ALTICEUSA,ROOF OF ABE STARK ICE RINK-RIGHT SIDE FRONT,40.57,-73.99,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2203,ALTICEUSA,ROOF OF ABE STARK ICE RINK-RIGHT SIDE FRONT,40.57,-73.99,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2204,ALTICEUSA,ROOF OF ABE STARK ICE RINK-FRONT,40.57,-73.99,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2205,ALTICEUSA,ROOF OF ABE STARK ICE RINK-FRONT,40.57,-73.99,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2206,ALTICEUSA,ROOF OF ABE STARK ICE RINK-LEFT SIDE FRONT,40.57,-73.99,Outdoor,Brooklyn,Seagate-Coney Island,11224.0
2207,ALTICEUSA,Crotona Park-CROTONA PARK SOUTH 1/P/E/O CROTONA AV,40.83,-73.9,Outdoor,Bronx,Morrisania-Melrose,10456.0
2208,ALTICEUSA,Crotona Park-C/O CROTONA PARK SOUTH  /CROTONA AV,40.83,-73.9,Outdoor,Bronx,Morrisania-Melrose,10456.0
2209,ALTICEUSA,N/O CROTONA PK SOUTH NEXT TO VICTORY GARDEN INSIDE PARK,40.84,-73.9,Outdoor,Bronx,park-cemetery-etc-Bronx,10456.0
2210,ALTICEUSA,INSIDE PARK NE/O CLAIRMONT PKWY EXT (EAST OF POND),40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2211,ALTICEUSA,(PICNIC AREA) INSIDE PARK WEST OF PLAYGROUND,40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2212,ALTICEUSA,FRONT OF STAGE INSIDE PARK SW/O/ INDIAN LAKE,40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2213,ALTICEUSA,(PICNIC AREA) INSIDE PARK EAST SIDE OF INDIAN LAKE,40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2214,ALTICEUSA,"FRONT OF HANDBALL COURT INSIDE PARK, CROTONA PK EAST",40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2215,ALTICEUSA,SOUTH WEST CORNER OF INDIAN LAKE HOUSE ROOFTOP,40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2216,ALTICEUSA,NORTH WEST CORNER OF INDIAN LAKE HOUSE ROOFTOP,40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2217,ALTICEUSA,INSIDE PARK NEXT TO PLAYGROUND S/O CROTONA PK NORTH,40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2218,ALTICEUSA,INSIDE PARK NE/O CLAIRMONT PKWY EXT (WEST OF POND),40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2219,ALTICEUSA,CROTONA PARK-TRAFALGAR PL 1/P/N/O E 175TH ST,40.84,-73.89,Outdoor,Bronx,East Tremont,10460.0
2220,ALTICEUSA,Crotona Park-e 175th st 1/P/E/O CROTONA PARK NORTH,40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10460.0
2221,ALTICEUSA,SOUTH EAST CORNER OF TENNIS HOUSE ROOFTOP,40.84,-73.9,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2222,ALTICEUSA,NORTH EAST CORNER OF TENNIS HOUSE ROOFTOP,40.84,-73.9,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2223,ALTICEUSA,CROTONA PARK-CROTONA AV 5/P/S/O CROTONA PARK NORTH,40.84,-73.9,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
2224,ALTICEUSA,CROTONA PARK C/O EAST 173RD ST AND FULTON AVE,40.84,-73.9,Outdoor,Bronx,Claremont-Bathgate,10457.0
2225,LinkNYC - Citybridge,99-40 67th Avenue,40.73,-73.85,Outdoor Kiosk,Queens,Forest Hills,11374.0
2226,LinkNYC - Citybridge,104-13 JAMAICA AVENUE,40.7,-73.84,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2227,LinkNYC - Citybridge,124-05 JAMAICA AVE,40.7,-73.83,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2228,LinkNYC - Citybridge,102-01 JAMAICA AVE,40.7,-73.85,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2229,LinkNYC - Citybridge,78-14 JAMAICA AVENUE,40.69,-73.86,Outdoor Kiosk,Queens,Woodhaven,11421.0
2230,LinkNYC - Citybridge,123-23 JAMAICA AVE,40.7,-73.83,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2231,LinkNYC - Citybridge,80-02 Kew Gardens Rd,40.71,-73.83,Outdoor Kiosk,Queens,Kew Gardens,11415.0
2232,LinkNYC - Citybridge,86-43 LEFFERTS BLVD,40.7,-73.83,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2233,LinkNYC - Citybridge,112-01 JAMAICA AVE,40.7,-73.84,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2234,LinkNYC - Citybridge,87-10 LEFFERTS BLVD,40.7,-73.83,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2235,LinkNYC - Citybridge,94-02 JAMAICA AVENUE,40.69,-73.85,Outdoor Kiosk,Queens,Woodhaven,11421.0
2236,LinkNYC - Citybridge,101-21 JAMAICA AVENUE,40.7,-73.85,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2237,LinkNYC - Citybridge,102-61 JAMAICA AVENUE,40.7,-73.84,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2238,LinkNYC - Citybridge,107-23 JAMAICA AVE,40.7,-73.84,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2239,LinkNYC - Citybridge,86-33 FOREST PARKWAY,40.69,-73.86,Outdoor Kiosk,Queens,Woodhaven,11421.0
2240,LinkNYC - Citybridge,85-02 JAMAICA AVENUE,40.69,-73.86,Outdoor Kiosk,Queens,Woodhaven,11421.0
2241,LinkNYC - Citybridge,80-10 JAMAICA AVENUE,40.69,-73.86,Outdoor Kiosk,Queens,Woodhaven,11421.0
2242,LinkNYC - Citybridge,74-39 JAMAICA AVENUE,40.69,-73.87,Outdoor Kiosk,Queens,Woodhaven,11421.0
2243,LinkNYC - Citybridge,118-18 JAMAICA AVE,40.7,-73.83,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2244,LinkNYC - Citybridge,80-55 KEW GARDENS ROAD,40.71,-73.83,Outdoor Kiosk,Queens,Kew Gardens,11415.0
2245,LinkNYC - Citybridge,115-09 JAMAICA AVE,40.7,-73.83,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2246,LinkNYC - Citybridge,118-04 JAMAICA AVE,40.7,-73.83,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2247,LinkNYC - Citybridge,82-37 KEW GARDENS ROAD,40.71,-73.83,Outdoor Kiosk,Queens,Kew Gardens,11415.0
2248,LinkNYC - Citybridge,76-23 Jamaica Ave,40.69,-73.87,Outdoor Kiosk,Queens,Woodhaven,11421.0
2249,LinkNYC - Citybridge,94-20 Jamaica Ave,40.69,-73.85,Outdoor Kiosk,Queens,Woodhaven,11421.0
2250,LinkNYC - Citybridge,96-01 Jamaica Ave,40.69,-73.85,Outdoor Kiosk,Queens,Woodhaven,11421.0
2251,LinkNYC - Citybridge,98-31 Jamaica Ave,40.7,-73.85,Outdoor Kiosk,Queens,Richmond Hill,11421.0
2252,LinkNYC - Citybridge,105-24 Jamaica Ave,40.7,-73.84,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2253,LinkNYC - Citybridge,106-15 Jamaica Ave,40.7,-73.84,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2254,LinkNYC - Citybridge,10-31 Jackson Ave,40.74,-73.95,Outdoor Kiosk,Queens,Hunters Point-Sunnyside-West Maspeth,11101.0
2255,LinkNYC - Citybridge,2116 Jackson Ave,40.74,-73.95,Outdoor Kiosk,Queens,Hunters Point-Sunnyside-West Maspeth,11101.0
2256,LinkNYC - Citybridge,108-25 Jamaica Ave,40.7,-73.84,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2257,LinkNYC - Citybridge,110-02 Jamaica Ave,40.7,-73.84,Outdoor Kiosk,Queens,Richmond Hill,11418.0
2258,LinkNYC - Citybridge,1132 3 AVENUE,40.77,-73.96,Outdoor Kiosk,Manhattan,Upper East Side-Carnegie Hill,10065.0
2259,LinkNYC - Citybridge,1131 3 AVENUE,40.77,-73.96,Outdoor Kiosk,Manhattan,Lenox Hill-Roosevelt Island,10065.0
2260,LinkNYC - Citybridge,1126 3 AVENUE,40.77,-73.96,Outdoor Kiosk,Manhattan,Upper East Side-Carnegie Hill,10065.0
2261,LinkNYC - Citybridge,1175 3 AVENUE,40.77,-73.96,Outdoor Kiosk,Manhattan,Lenox Hill-Roosevelt Island,10065.0
2262,LinkNYC - Citybridge,1180 3 AVENUE,40.77,-73.96,Outdoor Kiosk,Manhattan,Upper East Side-Carnegie Hill,10065.0
2263,LinkNYC - Citybridge,1172 3 AVENUE,40.77,-73.96,Outdoor Kiosk,Manhattan,Upper East Side-Carnegie Hill,10065.0
2264,LinkNYC - Citybridge,1175 3 AVENUE,40.77,-73.96,Outdoor Kiosk,Manhattan,Lenox Hill-Roosevelt Island,10065.0
2265,LinkNYC - Citybridge,1270 3 AVENUE,40.77,-73.96,Outdoor Kiosk,Manhattan,Upper East Side-Carnegie Hill,10021.0
2266,LinkNYC - Citybridge,1271 E 75ST,40.77,-73.96,Outdoor Kiosk,Manhattan,Lenox Hill-Roosevelt Island,10021.0
2267,LinkNYC - Citybridge,176 E 71 ST,40.77,-73.96,Outdoor Kiosk,Manhattan,Upper East Side-Carnegie Hill,10021.0
2268,LinkNYC - Citybridge,200 E 71 ST,40.77,-73.96,Outdoor Kiosk,Manhattan,Lenox Hill-Roosevelt Island,10021.0
2269,LinkNYC - Citybridge,1349 3 AVENUE,40.77,-73.96,Outdoor Kiosk,Manhattan,Lenox Hill-Roosevelt Island,10075.0
2270,LinkNYC - Citybridge,176 E 77ST,40.77,-73.96,Outdoor Kiosk,Manhattan,Upper East Side-Carnegie Hill,10075.0
2271,LinkNYC - Citybridge,1329 3 AVENUE,40.77,-73.96,Outdoor Kiosk,Manhattan,Lenox Hill-Roosevelt Island,10075.0
2272,Transit Wireless,"Canal St (J,M,N,Q,R,Z,6)",40.72,-74.0,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10013.0
2273,Transit Wireless,Metropolitan Av (G)/Lorimer St (L),40.71,-73.95,Subway Station,Brooklyn,North Side-South Side,11211.0
2274,Transit Wireless,Metropolitan Av (G)/Lorimer St (L),40.71,-73.95,Subway Station,Brooklyn,North Side-South Side,11211.0
2275,Transit Wireless,Rector St (R),40.71,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10006.0
2276,Transit Wireless,"Chambers St (J,M,Z)/Bklyn Bridge-City Hall (4,5,6)",40.71,-74.0,Subway Station,Manhattan,Chinatown,10007.0
2277,Transit Wireless,"Broadway-Lafayette St (B,D,F)/Bleecker St (6)",40.73,-73.99,Subway Station,Manhattan,West Village,10012.0
2278,Transit Wireless,"Wall St (4,5)",40.71,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10005.0
2279,Transit Wireless,"Broad St (J,Z)",40.71,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10005.0
2280,Transit Wireless,"Broadway-Lafayette St (B,D,F)/Bleecker St (6)",40.73,-74.0,Subway Station,Manhattan,West Village,10012.0
2281,Transit Wireless,"Chambers St (J,M,Z)/Bklyn Bridge-City Hall (4,5,6)",40.71,-74.0,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10007.0
2282,Transit Wireless,"Court St (M,R)/Borough Hall (2,3,4,5)",40.69,-73.99,Subway Station,Brooklyn,Brooklyn Heights-Cobble Hill,11201.0
2283,Transit Wireless,"Lawrence St (M,R)",40.69,-73.99,Subway Station,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
2284,Transit Wireless,"DeKalb Av (B,M,Q,R)",40.69,-73.98,Subway Station,Brooklyn,Fort Greene,11201.0
2285,Transit Wireless,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,M,N,R)",40.68,-73.98,Subway Station,Brooklyn,Park Slope-Gowanus,11217.0
2286,Transit Wireless,"Union St (M,R)",40.68,-73.98,Subway Station,Brooklyn,Park Slope-Gowanus,11215.0
2287,Transit Wireless,"4 Av (F)/9 St (M,R)",40.67,-73.99,Subway Station,Brooklyn,Park Slope-Gowanus,11215.0
2288,Transit Wireless,"36 St (D,M,N,R)",40.66,-74.0,Subway Station,Brooklyn,Sunset Park West,11232.0
2289,Transit Wireless,45 St (R),40.65,-74.01,Subway Station,Brooklyn,Sunset Park West,11220.0
2290,Transit Wireless,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,M,N,R)",40.68,-73.98,Subway Station,Brooklyn,Fort Greene,11217.0
2291,Transit Wireless,"7 Av (B,Q)",40.68,-73.97,Subway Station,Brooklyn,Prospect Heights,11217.0
2292,Transit Wireless,Grand St (L),40.71,-73.94,Subway Station,Brooklyn,East Williamsburg,11206.0
2293,Transit Wireless,Morgan Av (L),40.71,-73.93,Subway Station,Brooklyn,Bushwick North,11206.0
2294,Transit Wireless,Jefferson St (L),40.71,-73.92,Subway Station,Brooklyn,Bushwick North,11237.0
2295,Transit Wireless,"Myrtle-Wyckoff Avs (L,M)",40.7,-73.91,Subway Station,Brooklyn,Bushwick North,11385.0
2296,Transit Wireless,Halsey St (L),40.7,-73.9,Subway Station,Queens,Ridgewood,11385.0
2297,Transit Wireless,Wilson Av (L),40.69,-73.9,Subway Station,Brooklyn,Bushwick North,11207.0
2298,Transit Wireless,Bushwick Av-Aberdeen St (L),40.68,-73.91,Subway Station,Brooklyn,Bushwick South,11207.0
2299,Transit Wireless,"High St (A,C)",40.7,-73.99,Subway Station,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
2300,Transit Wireless,"Jay St-Borough Hall (A,C,F)",40.69,-73.99,Subway Station,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
2301,Transit Wireless,"Hoyt-Schermerhorn Sts (A,C,G)",40.69,-73.99,Subway Station,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11217.0
2302,Transit Wireless,Lafayette Av (C),40.69,-73.97,Subway Station,Brooklyn,Fort Greene,11217.0
2303,Transit Wireless,Clinton-Washington Avs (C),40.68,-73.97,Subway Station,Brooklyn,Clinton Hill,11238.0
2304,Transit Wireless,"Franklin Av (C,S)",40.68,-73.96,Subway Station,Brooklyn,Clinton Hill,11238.0
2305,Transit Wireless,"Nostrand Av (A,C)",40.68,-73.95,Subway Station,Brooklyn,Crown Heights North,11216.0
2306,Transit Wireless,Kingston-Throop Avs (C),40.68,-73.94,Subway Station,Brooklyn,Bedford,11216.0
2307,Transit Wireless,"Utica Av (A,C)",40.68,-73.93,Subway Station,Brooklyn,Crown Heights North,11213.0
2308,Transit Wireless,Ralph Av (C),40.68,-73.92,Subway Station,Brooklyn,Ocean Hill,11233.0
2309,Transit Wireless,Rockaway Av (C),40.68,-73.91,Subway Station,Brooklyn,Ocean Hill,11233.0
2310,Transit Wireless,Liberty Av (C),40.67,-73.9,Subway Station,Brooklyn,East New York,11207.0
2311,Transit Wireless,Van Siclen Av (C),40.67,-73.89,Subway Station,Brooklyn,East New York,11207.0
2312,Transit Wireless,Shepherd Av (C),40.67,-73.88,Subway Station,Brooklyn,East New York,11208.0
2313,Transit Wireless,"Euclid Av (A,C)",40.68,-73.87,Subway Station,Brooklyn,East New York,11208.0
2314,Transit Wireless,Grant Av (A),40.68,-73.87,Subway Station,Brooklyn,Cypress Hills-City Line,11208.0
2315,Transit Wireless,York St (F),40.7,-73.99,Subway Station,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
2316,Transit Wireless,"Bergen St (F,G)",40.69,-73.99,Subway Station,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
2317,Transit Wireless,"Carroll St (F,G)",40.68,-74.0,Subway Station,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,11231.0
2318,Transit Wireless,15 St-Prospect Park (F),40.66,-73.98,Subway Station,Brooklyn,Windsor Terrace,11215.0
2319,Transit Wireless,Fort Hamilton Pkwy (F),40.65,-73.98,Subway Station,Brooklyn,Windsor Terrace,11218.0
2320,Transit Wireless,Broadway (G),40.71,-73.95,Subway Station,Brooklyn,East Williamsburg,11206.0
2321,Transit Wireless,Flushing Av (G),40.7,-73.95,Subway Station,Brooklyn,Bedford,11206.0
2322,Transit Wireless,Myrtle-Willoughby Avs (G),40.69,-73.95,Subway Station,Brooklyn,Bedford,11206.0
2323,Transit Wireless,Bedford-Nostrand Avs (G),40.69,-73.95,Subway Station,Brooklyn,Bedford,11205.0
2324,Transit Wireless,Classon Av (G),40.69,-73.96,Subway Station,Brooklyn,Clinton Hill,11238.0
2325,Transit Wireless,Clinton-Washington Avs (G),40.69,-73.97,Subway Station,Brooklyn,Clinton Hill,11205.0
2326,Transit Wireless,"Court St (M,R)/Borough Hall (2,3,4,5)",40.69,-73.99,Subway Station,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
2327,Transit Wireless,"Hoyt St (2,3)",40.69,-73.99,Subway Station,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
2328,Transit Wireless,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,M,N,R)",40.68,-73.98,Subway Station,Brooklyn,Fort Greene,11217.0
2329,Transit Wireless,"Grand Army Plaza (2,3)",40.68,-73.97,Subway Station,Brooklyn,Park Slope-Gowanus,11238.0
2330,Transit Wireless,"Eastern Pkwy-Brooklyn Museum (2,3)",40.67,-73.96,Subway Station,Brooklyn,park-cemetery-etc-Brooklyn,11238.0
2331,Transit Wireless,"Franklin Av (2,3,4,5)/Botanic Garden (S)",40.67,-73.96,Subway Station,Brooklyn,Crown Heights South,11225.0
2332,Transit Wireless,Kingston Av (3),40.67,-73.94,Subway Station,Brooklyn,Crown Heights North,11213.0
2333,Transit Wireless,"Crown Heights-Utica Av (3,4)",40.67,-73.93,Subway Station,Brooklyn,Crown Heights North,11213.0
2334,Transit Wireless,"President St (2,5)",40.67,-73.95,Subway Station,Brooklyn,Crown Heights South,11225.0
2335,Transit Wireless,"Sterling St (2,5)",40.66,-73.95,Subway Station,Brooklyn,Prospect Lefferts Gardens-Wingate,11225.0
2336,Transit Wireless,"Church Av (2,5)",40.65,-73.95,Subway Station,Brooklyn,Prospect Lefferts Gardens-Wingate,11226.0
2337,Transit Wireless,"Beverly Rd (2,5)",40.65,-73.95,Subway Station,Brooklyn,Erasmus,11226.0
2338,Transit Wireless,"Newkirk Av (2,5)",40.64,-73.95,Subway Station,Brooklyn,East Flatbush-Farragut,11226.0
2339,Transit Wireless,"Brooklyn College-Flatbush Av (2,5)",40.63,-73.95,Subway Station,Brooklyn,Flatbush,11210.0
2340,Transit Wireless,Astor Place (6),40.73,-73.99,Subway Station,Manhattan,West Village,10003.0
2341,Transit Wireless,"Court St (M,R)/Borough Hall (2,3,4,5)",40.69,-73.99,Subway Station,Brooklyn,Brooklyn Heights-Cobble Hill,11201.0
2342,Transit Wireless,"Bowling Green (4,5)",40.7,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10004.0
2343,Transit Wireless,Montrose Av (L),40.71,-73.94,Subway Station,Brooklyn,Bushwick South,11206.0
2344,Transit Wireless,"34 St-Penn Station (A,C,E)",40.75,-73.99,Subway Station,Manhattan,Midtown-Midtown South,10001.0
2345,Transit Wireless,"34 St-Penn Station (1,2,3)",40.75,-73.99,Subway Station,Manhattan,Midtown-Midtown South,10001.0
2346,Transit Wireless,"14 St-Union Square (L,N,Q,R,4,5,6)",40.74,-73.99,Subway Station,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10003.0
2347,Transit Wireless,Whitehall St (R),40.7,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10004.0
2348,Transit Wireless,"25 St (M,R)",40.66,-74.0,Subway Station,Brooklyn,Sunset Park West,11232.0
2349,Transit Wireless,"59 St (N,R)",40.64,-74.02,Subway Station,Brooklyn,Sunset Park West,11220.0
2350,Transit Wireless,77 St (R),40.63,-74.03,Subway Station,Brooklyn,Bay Ridge,11209.0
2351,Transit Wireless,86 St (R),40.62,-74.03,Subway Station,Brooklyn,Bay Ridge,11209.0
2352,Transit Wireless,Bay Ridge-95 St (R),40.62,-74.03,Subway Station,Brooklyn,Bay Ridge,11209.0
2353,Transit Wireless,"14 St-Union Square (L,N,Q,R,4,5,6)",40.73,-73.99,Subway Station,Manhattan,West Village,10003.0
2354,Transit Wireless,"168 St-Washington Heights (A,C,1)",40.84,-73.94,Subway Station,Manhattan,Washington Heights South,10032.0
2355,Transit Wireless,7 Av (F),40.67,-73.98,Subway Station,Brooklyn,Park Slope-Gowanus,11215.0
2356,Transit Wireless,Church Av (F),40.64,-73.98,Subway Station,Brooklyn,Kensington-Ocean Parkway,11218.0
2357,Transit Wireless,181 St (1),40.85,-73.93,Subway Station,Manhattan,Washington Heights North,10033.0
2358,Transit Wireless,"168 St-Washington Heights (A,C,1)",40.84,-73.94,Subway Station,Manhattan,Washington Heights South,10032.0
2359,Transit Wireless,"Nevins St (2,3,4,5)",40.69,-73.98,Subway Station,Brooklyn,Fort Greene,11217.0
2360,LinkNYC - Citybridge,2361 ADAM CLAYTON POWELL JR BOULEVARD,40.82,-73.94,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10030.0
2361,LinkNYC - Citybridge,201 WEST 145 STREET,40.82,-73.94,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10039.0
2362,LinkNYC - Citybridge,320 ST. NICHOLAS AVE,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10027.0
2363,LinkNYC - Citybridge,83 WEST 125 STREET,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10027.0
2364,LinkNYC - Citybridge,2097 FREDERICK DOUGLASS BLVD,40.8,-73.96,Outdoor Kiosk,Manhattan,Central Harlem South,10026.0
2365,LinkNYC - Citybridge,2079 FREDRICK DOUGLASS BLVD,40.8,-73.96,Outdoor Kiosk,Manhattan,Central Harlem South,10026.0
2366,LinkNYC - Citybridge,2346 FREDERICK DOUGLASS BLVD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10027.0
2367,LinkNYC - Citybridge,2321 ADAM CLAYTON POWELL JR BOULEVARD,40.82,-73.94,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10030.0
2368,LinkNYC - Citybridge,2640 FREDERICK DOUGLASS BOULEVARD,40.82,-73.94,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10030.0
2369,LinkNYC - Citybridge,2401 ADAM CLAYTON POWELL JR BOULEVARD,40.82,-73.94,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10030.0
2370,LinkNYC - Citybridge,1995 ADAM CLAYTON POWELL JR BOULEVARD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10026.0
2371,LinkNYC - Citybridge,2491 FREDERICK DOUGLASS BOULEVARD,40.82,-73.95,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10030.0
2372,LinkNYC - Citybridge,99 WEST 116 STREET,40.8,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10026.0
2373,LinkNYC - Citybridge,2197 ADAM CLAYTON POWELL JR BOULEVARD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10027.0
2374,LinkNYC - Citybridge,2001 ADAM CLAYTON POWELL JR BOULEVARD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10027.0
2375,LinkNYC - Citybridge,2570 ADAM CLAYTON POWELL JR BOULEVARD,40.82,-73.94,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10039.0
2376,LinkNYC - Citybridge,2327 FREDERICK DOUGLASS BLVD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10027.0
2377,LinkNYC - Citybridge,2307 FREDERICK DOUGLASS BLVD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10027.0
2378,LinkNYC - Citybridge,2306 FREDERICK DOUGLASS BLVD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10027.0
2379,LinkNYC - Citybridge,2293 FREDERICK DOUGLASS BLVD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10027.0
2380,LinkNYC - Citybridge,2480 FREDERICK DOUGLASS BOULEVARD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10027.0
2381,LinkNYC - Citybridge,2070 FREDRICK DOUGLASS BLVD,40.8,-73.96,Outdoor Kiosk,Manhattan,Central Harlem South,10026.0
2382,LinkNYC - Citybridge,1403 5 AVENUE,40.8,-73.95,Outdoor Kiosk,Manhattan,East Harlem North,10029.0
2383,LinkNYC - Citybridge,1413 5 AVENUE,40.8,-73.95,Outdoor Kiosk,Manhattan,East Harlem North,10029.0
